"Status","Year","Age","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","35","[c]","30150","28120"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","London","50","[c]","46220","43760"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Outside London","150","[c]","38120","37330"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","London","30","[c]","48820","53490"
"Leaver Dept.","2023","30-39","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","50","[c]","48420","43760"
"Leaver Dept.","2023","30-39","Finance","Outside London","70","[c]","38160","36600"
"Leaver Dept.","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","55","[c]","46390","43210"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","140","[c]","34990","31660"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","London","20","[c]","43500","43680"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","London","30","[c]","43980","40310"
"Leaver Dept.","2023","30-39","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","65","[c]","54790","52670"
"Leaver Dept.","2023","30-39","Legal","Outside London","30","[c]","45270","42500"
"Leaver Dept.","2023","30-39","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","London","310","[c]","39340","33640"
"Leaver Dept.","2023","30-39","Operational Delivery","Outside London","1300","[c]","27720","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outside London","15","[c]","44270","43250"
"Leaver Dept.","2023","30-39","Other","London","45","[c]","44120","36310"
"Leaver Dept.","2023","30-39","Other","Outside London","55","[c]","28800","27140"
"Leaver Dept.","2023","30-39","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","London","625","[c]","49810","53080"
"Leaver Dept.","2023","30-39","Policy","Outside London","190","[c]","40090","37710"
"Leaver Dept.","2023","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","65","[c]","43600","43210"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","105","[c]","40880","38270"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","15","[c]","31140","34170"
"Leaver Dept.","2023","30-39","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Outside London","35","[c]","37260","34680"
"Leaver Dept.","2023","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","25","[c]","31180","27370"
"Leaver Dept.","2023","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","London","25","[c]","47140","43870"
"Leaver Dept.","2023","30-39","Social Research","Outside London","15","[c]","41970","41270"
"Leaver Dept.","2023","30-39","Statistics","London","25","[c]","42900","36840"
"Leaver Dept.","2023","30-39","Statistics","Outside London","20","[c]","39170","37510"
"Leaver Dept.","2023","30-39","Tax","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","570","[c]","49330","54700"
"Leaver Dept.","2023","30-39","Unknown","Outside London","225","[c]","36730","33430"
"Leaver Dept.","2023","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","10","[c]","45730","43500"
"Leaver Dept.","2023","30-39","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","10","[c]","49270","47590"
"Leaver Dept.","2023","40-49","Commercial","Outside London","50","[c]","40250","39360"
"Leaver Dept.","2023","40-49","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","20","[c]","56880","57250"
"Leaver Dept.","2023","40-49","Communications","Outside London","20","[c]","41650","39730"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","15","[c]","39180","31810"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","25","[c]","29370","28120"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","45","[c]","62030","60470"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","140","[c]","43470","42140"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","London","10","[c]","57900","62130"
"Leaver Dept.","2023","40-49","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","25","[c]","56910","54610"
"Leaver Dept.","2023","40-49","Finance","Outside London","75","[c]","43560","37680"
"Leaver Dept.","2023","40-49","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","30","[c]","56350","50000"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","100","[c]","37100","32760"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","40","[c]","61800","63730"
"Leaver Dept.","2023","40-49","Legal","Outside London","35","[c]","49950","49050"
"Leaver Dept.","2023","40-49","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","London","185","[c]","41060","35070"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","1055","[c]","29780","27570"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","10","[c]","31940","28120"
"Leaver Dept.","2023","40-49","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","20","[c]","60510","43970"
"Leaver Dept.","2023","40-49","Other","Outside London","45","[c]","29540","26480"
"Leaver Dept.","2023","40-49","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","215","[c]","59400","57430"
"Leaver Dept.","2023","40-49","Policy","Outside London","105","[c]","42840","38210"
"Leaver Dept.","2023","40-49","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","40","[c]","51440","46470"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","90","[c]","42260","39410"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","30","[c]","36470","34300"
"Leaver Dept.","2023","40-49","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","20","[c]","45460","44500"
"Leaver Dept.","2023","40-49","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","25","[c]","33360","32670"
"Leaver Dept.","2023","40-49","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","245","[c]","60180","56430"
"Leaver Dept.","2023","40-49","Unknown","Outside London","160","[c]","42060","38650"
"Leaver Dept.","2023","40-49","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","40","[c]","41570","41800"
"Leaver Dept.","2023","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","30","[c]","29040","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","25","[c]","60740","52760"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","70","[c]","40890","37690"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","25","[c]","63770","60630"
"Leaver Dept.","2023","50-59","Finance","Outside London","45","[c]","48880","41100"
"Leaver Dept.","2023","50-59","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","15","[c]","49300","46180"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","60","[c]","37440","37670"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","20","[c]","76820","77730"
"Leaver Dept.","2023","50-59","Legal","Outside London","15","[c]","52210","54920"
"Leaver Dept.","2023","50-59","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","London","135","[c]","44670","34260"
"Leaver Dept.","2023","50-59","Operational Delivery","Outside London","810","[c]","29430","27570"
"Leaver Dept.","2023","50-59","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other","London","15","[c]","46270","37110"
"Leaver Dept.","2023","50-59","Other","Outside London","35","[c]","37890","27840"
"Leaver Dept.","2023","50-59","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Policy","London","85","[c]","58130","55720"
"Leaver Dept.","2023","50-59","Policy","Outside London","60","[c]","44350","39410"
"Leaver Dept.","2023","50-59","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","25","[c]","61650","58040"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","55","[c]","40780","39520"
"Leaver Dept.","2023","50-59","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","30","[c]","38010","34800"
"Leaver Dept.","2023","50-59","Science and Engineering","Outside London","10","[c]","43810","48790"
"Leaver Dept.","2023","50-59","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tax","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","London","130","[c]","58880","55740"
"Leaver Dept.","2023","50-59","Unknown","Outside London","105","[c]","43390","39000"
"Leaver Dept.","2023","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Operational Delivery","London","20","[c]","42440","32520"
"Leaver Dept.","2023","60-64","Operational Delivery","Outside London","115","[c]","28040","27510"
"Leaver Dept.","2023","60-64","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Policy","Outside London","10","[c]","36330","35970"
"Leaver Dept.","2023","60-64","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Operational Delivery","Outside London","15","[c]","23230","21690"
"Leaver Dept.","2023","65+","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","Outside London","20","[c]","24030","23600"
"New entrant CS","2023","16-19","Economics","London","10","[c]","27740","28510"
"New entrant CS","2023","16-19","Economics","Outside London","10","[c]","25260","24840"
"New entrant CS","2023","16-19","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Finance","Outside London","25","[c]","20900","19460"
"New entrant CS","2023","16-19","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","Outside London","20","[c]","22700","22150"
"New entrant CS","2023","16-19","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","London","55","[c]","26390","26400"
"New entrant CS","2023","16-19","Operational Delivery","Outside London","730","[c]","23490","22520"
"New entrant CS","2023","16-19","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","Outside London","40","[c]","20630","20280"
"New entrant CS","2023","16-19","Other","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","16-19","Policy","London","10","[c]","25960","25610"
"New entrant CS","2023","16-19","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Outside London","10","[c]","20410","19460"
"New entrant CS","2023","16-19","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","Outside London","20","[c]","22560","22520"
"New entrant CS","2023","16-19","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Science and Engineering","Outside London","70","[c]","19900","18280"
"New entrant CS","2023","16-19","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","10","[c]","28740","28050"
"New entrant CS","2023","16-19","Unknown","Outside London","60","[c]","22490","22180"
"New entrant CS","2023","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","London","60","[c]","30590","28840"
"New entrant CS","2023","20-29","Commercial","Outside London","200","[c]","29190","27470"
"New entrant CS","2023","20-29","Communications","London","135","[c]","34310","34760"
"New entrant CS","2023","20-29","Communications","Outside London","85","[c]","28990","29100"
"New entrant CS","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","London","45","[c]","29690","26920"
"New entrant CS","2023","20-29","Counter Fraud","Outside London","135","[c]","26320","26630"
"New entrant CS","2023","20-29","Digital, Data and Technology","London","265","[c]","36850","35800"
"New entrant CS","2023","20-29","Digital, Data and Technology","Outside London","710","[c]","32290","30740"
"New entrant CS","2023","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Economics","London","200","[c]","33960","34480"
"New entrant CS","2023","20-29","Economics","Outside London","110","[c]","28230","28990"
"New entrant CS","2023","20-29","Finance","London","85","[c]","32930","29810"
"New entrant CS","2023","20-29","Finance","Outside London","230","[c]","27690","25960"
"New entrant CS","2023","20-29","Geography","Outside London","30","[c]","25420","21690"
"New entrant CS","2023","20-29","Human Resources","London","90","[c]","32250","29280"
"New entrant CS","2023","20-29","Human Resources","Outside London","305","[c]","26450","24630"
"New entrant CS","2023","20-29","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","London","20","[c]","32820","30130"
"New entrant CS","2023","20-29","Intelligence Analysis","Outside London","45","[c]","27550","27080"
"New entrant CS","2023","20-29","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","London","80","[c]","34610","35010"
"New entrant CS","2023","20-29","International Trade","Outside London","40","[c]","30570","31440"
"New entrant CS","2023","20-29","Knowledge and Information Management","London","40","[c]","30240","29470"
"New entrant CS","2023","20-29","Knowledge and Information Management","Outside London","50","[c]","26550","25490"
"New entrant CS","2023","20-29","Legal","London","130","[c]","37290","32300"
"New entrant CS","2023","20-29","Legal","Outside London","115","[c]","35530","30160"
"New entrant CS","2023","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","Outside London","45","[c]","33900","32930"
"New entrant CS","2023","20-29","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","London","1880","[c]","29140","27760"
"New entrant CS","2023","20-29","Operational Delivery","Outside London","11465","[c]","24410","23230"
"New entrant CS","2023","20-29","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Delivery","Unknown","45","[c]","24460","23230"
"New entrant CS","2023","20-29","Operational Research","London","30","[c]","36180","36000"
"New entrant CS","2023","20-29","Operational Research","Outside London","75","[c]","26910","24850"
"New entrant CS","2023","20-29","Other","London","150","[c]","31060","29750"
"New entrant CS","2023","20-29","Other","Outside London","475","[c]","23620","21690"
"New entrant CS","2023","20-29","Other","Unknown","85","[c]","22100","17660"
"New entrant CS","2023","20-29","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","London","770","[c]","34130","33830"
