"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Legal Aid Agency","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","HEO","Heterosexual / straight","40","40","32500","31350"
"In post","2023","40-49","Legal Aid Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SEO","Heterosexual / straight","50","50","41890","41510"
"In post","2023","40-49","Legal Aid Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal Aid Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","AO","Heterosexual / straight","35","35","22620","22500"
"In post","2023","40-49","Maritime and Coastguard Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","AO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","EO","Heterosexual / straight","30","30","27490","27400"
"In post","2023","40-49","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G7","Heterosexual / straight","40","40","54000","53130"
"In post","2023","40-49","Maritime and Coastguard Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","HEO","Heterosexual / straight","50","50","32400","31940"
"In post","2023","40-49","Maritime and Coastguard Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SEO","Heterosexual / straight","60","55","42450","41130"
"In post","2023","40-49","Maritime and Coastguard Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Maritime and Coastguard Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G6","Heterosexual / straight","35","35","68480","68260"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G6","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G6","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G7","Heterosexual / straight","70","65","54950","54990"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","G7","Unknown","15","10","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","Heterosexual / straight","45","45","42250","41890"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Met Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","EO","Heterosexual / straight","30","30","25690","25630"
"In post","2023","40-49","Met Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","G6","Heterosexual / straight","60","55","60310","60490"
"In post","2023","40-49","Met Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Met Office","G7","Heterosexual / straight","135","130","47870","47960"
"In post","2023","40-49","Met Office","G7","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Met Office","G7","Undeclared","30","30","49040","47960"
"In post","2023","40-49","Met Office","HEO","Heterosexual / straight","65","60","33220","32820"
"In post","2023","40-49","Met Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Met Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Met Office","SEO","Heterosexual / straight","185","170","39940","39650"
"In post","2023","40-49","Met Office","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Met Office","SEO","Undeclared","45","40","40080","39650"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AA","Heterosexual / straight","490","480","21540","21380"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AA","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AA","Undeclared","60","60","21300","21380"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AA","Unknown","140","135","21870","21380"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AO","Heterosexual / straight","1245","1190","27000","22220"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AO","LGBO","40","35","29410","23460"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AO","Undeclared","160","150","29460","22220"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","AO","Unknown","270","260","29100","22970"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","1080","1055","29380","27470"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","EO","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","EO","Undeclared","125","120","31550","27470"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","EO","Unknown","140","135","29870","27470"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G6","Heterosexual / straight","265","250","73590","70470"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G6","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G6","Undeclared","40","35","72080","69200"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G6","Unknown","50","40","81400","84890"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G7","Heterosexual / straight","480","470","57080","56180"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G7","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G7","Undeclared","70","70","56470","56180"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","G7","Unknown","75","70","61120","56530"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","HEO","Heterosexual / straight","1120","1085","35960","34300"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","HEO","LGBO","35","35","36950","34300"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","HEO","Undeclared","140","135","35780","34300"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","HEO","Unknown","205","200","43560","38680"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","110","105","87840","81160"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SEO","Heterosexual / straight","925","900","43800","41800"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SEO","LGBO","30","30","42930","41800"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SEO","Undeclared","110","105","44110","41800"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","SEO","Unknown","115","115","43410","41800"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AO","Heterosexual / straight","40","40","23310","21780"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","AO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","110","105","28120","27170"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","EO","Unknown","30","30","28710","29660"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","G6","Heterosexual / straight","130","125","69140","68660"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","G6","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Justice (excl. agencies)","G6","Unknown","25","25","[c]","[c]"
