"Status","Year","Age","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Yorkshire","Female","35","[c]","37510","33090"
"Leaver Dept.","2023","40-49","South Yorkshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Central Scotland","Female","60","[c]","32730","27880"
"Leaver Dept.","2023","40-49","West Central Scotland","Male","50","[c]","31350","28120"
"Leaver Dept.","2023","40-49","West Midlands","Female","105","[c]","33890","28120"
"Leaver Dept.","2023","40-49","West Midlands","Male","65","[c]","41500","37590"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Female","55","[c]","31370","31040"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Male","40","[c]","37510","33270"
"Leaver Dept.","2023","40-49","West Yorkshire","Female","80","[c]","37330","33790"
"Leaver Dept.","2023","40-49","West Yorkshire","Male","60","[c]","33050","28120"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","Female","40","[c]","36510","32700"
"Leaver Dept.","2023","50-59","East Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","Female","50","[c]","32960","26120"
"Leaver Dept.","2023","50-59","Eastern Scotland","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Female","40","[c]","39330","34300"
"Leaver Dept.","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Male","35","[c]","54360","54540"
"Leaver Dept.","2023","50-59","Greater Manchester","Female","50","[c]","32890","28120"
"Leaver Dept.","2023","50-59","Greater Manchester","Male","40","[c]","39980","30990"
"Leaver Dept.","2023","50-59","Hampshire and Isle of Wight","Female","40","[c]","29320","24840"
"Leaver Dept.","2023","50-59","Hampshire and Isle of Wight","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","Female","45","[c]","50840","37670"
"Leaver Dept.","2023","50-59","Inner London - East","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","Female","190","[c]","53540","53400"
"Leaver Dept.","2023","50-59","Inner London - West","Male","190","[c]","62420","55150"
"Leaver Dept.","2023","50-59","Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","Female","50","[c]","33020","29590"
"Leaver Dept.","2023","50-59","Merseyside","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","Female","60","[c]","33050","29500"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","Female","35","[c]","26310","25830"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","Female","30","[c]","35170","32160"
"Leaver Dept.","2023","50-59","South Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Central Scotland","Female","75","[c]","27810","26120"
"Leaver Dept.","2023","50-59","West Central Scotland","Male","35","[c]","28930","27250"
"Leaver Dept.","2023","50-59","West Midlands","Female","60","[c]","33190","28120"
"Leaver Dept.","2023","50-59","West Midlands","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Wales and The Valleys","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Wales and The Valleys","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Yorkshire","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","West Yorkshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Devon","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Kent","Female","[c]","[c]","[c]","[c]"
