"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Advisory, Conciliation and Arbitration Service","Female","20","20","[c]","[c]"
"In post","2023","Black","Advisory, Conciliation and Arbitration Service","Male","15","15","[c]","[c]"
"In post","2023","Black","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Animal and Plant Health Agency","Female","10","10","[c]","[c]"
"In post","2023","Black","Animal and Plant Health Agency","Male","15","15","[c]","[c]"
"In post","2023","Black","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Building Digital UK","Female","10","10","[c]","[c]"
"In post","2023","Black","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Cabinet Office (excl. agencies)","Female","150","145","40900","36680"
"In post","2023","Black","Cabinet Office (excl. agencies)","Male","80","80","43390","38460"
"In post","2023","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Central Civil Service Fast Stream","Female","40","40","31290","31060"
"In post","2023","Black","Central Civil Service Fast Stream","Male","10","10","[c]","[c]"
"In post","2023","Black","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Charity Commission","Male","5","5","[c]","[c]"
"In post","2023","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Female","30","25","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2023","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Crown Commercial Service","Female","15","15","[c]","[c]"
"In post","2023","Black","Crown Commercial Service","Male","10","10","[c]","[c]"
"In post","2023","Black","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Crown Office and Procurator Fiscal Service","Female","10","10","[c]","[c]"
"In post","2023","Black","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Crown Prosecution Service","Female","305","290","39810","30560"
"In post","2023","Black","Crown Prosecution Service","Male","100","100","43940","36780"
"In post","2023","Black","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Defence Equipment and Support","Female","75","75","33360","32500"
"In post","2023","Black","Defence Equipment and Support","Male","130","130","36180","34600"
"In post","2023","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Defence Science and Technology Laboratory","Female","10","10","[c]","[c]"
"In post","2023","Black","Defence Science and Technology Laboratory","Male","15","15","[c]","[c]"
"In post","2023","Black","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","230","230","43180","41060"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","120","120","43380","41060"
"In post","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","55","55","36090","35620"
"In post","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Education (excl. agencies)","Female","180","180","42000","37740"
"In post","2023","Black","Department for Education (excl. agencies)","Male","90","90","41550","39800"
"In post","2023","Black","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","145","145","37770","33940"
"In post","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","90","90","38430","33830"
"In post","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for International Trade","Female","110","105","42100","36810"
"In post","2023","Black","Department for International Trade","Male","60","60","44090","41750"
"In post","2023","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","105","100","42440","37540"
"In post","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","65","60","41920","40390"
"In post","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport (excl. agencies)","Female","110","110","42810","38830"
"In post","2023","Black","Department for Transport (excl. agencies)","Male","70","65","44300","43320"
"In post","2023","Black","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions (excl. agencies)","Female","2515","2300","30660","31350"
"In post","2023","Black","Department for Work and Pensions (excl. agencies)","Male","1160","1130","31020","31280"
"In post","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department of Health and Social Care (excl. agencies)","Female","120","115","43020","38120"
"In post","2023","Black","Department of Health and Social Care (excl. agencies)","Male","35","35","46950","38120"
"In post","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Driver and Vehicle Licensing Agency","Female","20","15","[c]","[c]"
"In post","2023","Black","Driver and Vehicle Licensing Agency","Male","15","10","[c]","[c]"
"In post","2023","Black","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Driver and Vehicle Standards Agency","Female","10","10","[c]","[c]"
"In post","2023","Black","Driver and Vehicle Standards Agency","Male","45","40","32910","31450"
"In post","2023","Black","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Education and Skills Funding Agency","Female","10","10","[c]","[c]"
"In post","2023","Black","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","FCDO Services","Female","15","15","[c]","[c]"
"In post","2023","Black","FCDO Services","Male","15","15","[c]","[c]"
"In post","2023","Black","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Female","20","20","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Male","25","25","[c]","[c]"
"In post","2023","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","160","160","41160","36620"
"In post","2023","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","65","65","42090","37600"
"In post","2023","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Commercial Organisation","Female","15","15","[c]","[c]"
"In post","2023","Black","Government Commercial Organisation","Male","20","20","[c]","[c]"
"In post","2023","Black","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Internal Audit Agency","Male","5","5","[c]","[c]"
"In post","2023","Black","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Legal Department","Female","140","135","43480","38860"
"In post","2023","Black","Government Legal Department","Male","55","55","42860","37740"
"In post","2023","Black","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Government Property Agency","Female","5","5","[c]","[c]"
"In post","2023","Black","Government Property Agency","Male","10","10","[c]","[c]"
"In post","2023","Black","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Courts and Tribunals Service","Female","690","635","28130","25480"
"In post","2023","Black","HM Courts and Tribunals Service","Male","260","260","27820","25480"
"In post","2023","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Land Registry","Female","45","40","32330","28080"
"In post","2023","Black","HM Land Registry","Male","30","30","[c]","[c]"
"In post","2023","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Prison and Probation Service","Female","1590","1520","32610","30840"
"In post","2023","Black","HM Prison and Probation Service","Male","1345","1305","33520","32920"
"In post","2023","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","Female","1220","1165","35900","34370"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","Male","835","825","35690","34400"
"In post","2023","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","Black","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","Female","15","15","[c]","[c]"
"In post","2023","Black","Health and Safety Executive","Male","20","20","[c]","[c]"
