"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","HM Revenue and Customs","Lancashire","Mid Lancashire","450","405","32900","28130"
"In post","2023","40-49","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Merseyside","Liverpool","1295","1225","35270","34400"
"In post","2023","40-49","HM Revenue and Customs","Merseyside","Sefton","85","80","36380","34700"
"In post","2023","40-49","HM Revenue and Customs","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Northern Ireland","Belfast","615","575","33960","29730"
"In post","2023","40-49","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","565","495","28350","22520"
"In post","2023","40-49","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","2200","2070","36130","34700"
"In post","2023","40-49","HM Revenue and Customs","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - South","Croydon","565","550","48010","39790"
"In post","2023","40-49","HM Revenue and Customs","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Outer London - West and North West","Brent","15","15","44880","46430"
"In post","2023","40-49","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Shropshire and Staffordshire","Stoke-on-Trent","20","20","37130","34470"
"In post","2023","40-49","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","325","315","43610","42510"
"In post","2023","40-49","HM Revenue and Customs","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","South Yorkshire","Sheffield","10","10","43730","44070"
"In post","2023","40-49","HM Revenue and Customs","Southern Scotland","South Lanarkshire","420","385","29890","27650"
"In post","2023","40-49","HM Revenue and Customs","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Surrey, East and West Sussex","East Sussex CC","5","5","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","150","140","42290","41780"
"In post","2023","40-49","HM Revenue and Customs","Tees Valley and Durham","Durham","160","150","25650","22520"
"In post","2023","40-49","HM Revenue and Customs","West Central Scotland","Glasgow City","655","615","33630","34400"
"In post","2023","40-49","HM Revenue and Customs","West Central Scotland","North Lanarkshire","70","70","32630","32070"
"In post","2023","40-49","HM Revenue and Customs","West Midlands","Birmingham","815","770","35550","34700"
"In post","2023","40-49","HM Revenue and Customs","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Wales and The Valleys","Swansea","15","15","42760","34710"
"In post","2023","40-49","HM Revenue and Customs","West Yorkshire","Bradford","245","215","28850","22520"
"In post","2023","40-49","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","West Yorkshire","Leeds","875","840","38710","35000"
"In post","2023","40-49","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","East Anglia","Norwich and East Norfolk","20","20","32260","26050"
"In post","2023","40-49","HM Treasury","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Inner London - West","Camden and City of London","40","35","66160","63360"
"In post","2023","40-49","HM Treasury","Inner London - West","Westminster","245","235","61910","64900"
"In post","2023","40-49","HM Treasury","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","40-49","HM Treasury","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Merseyside","Sefton","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","South Yorkshire","Sheffield","10","10","51320","51350"
"In post","2023","40-49","HM Treasury","Tees Valley and Durham","Darlington","35","30","54730","51000"
"In post","2023","40-49","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","West Yorkshire","Leeds","10","10","48240","42700"
"In post","2023","40-49","Home Office","Bedfordshire and Hertfordshire","Bedford","40","40","30450","27650"
"In post","2023","40-49","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","33130","26740"
"In post","2023","40-49","Home Office","Bedfordshire and Hertfordshire","Luton","35","30","29110","26180"
"In post","2023","40-49","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","[c]","[c]"
"In post","2023","40-49","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Home Office","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Cheshire","Warrington","5","5","[c]","[c]"
"In post","2023","40-49","Home Office","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Devon","Plymouth","15","15","27620","26140"
"In post","2023","40-49","Home Office","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","15","15","31530","26180"
"In post","2023","40-49","Home Office","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Anglia","Peterborough","155","135","26960","22400"
"In post","2023","40-49","Home Office","East Anglia","Suffolk CC","65","65","29110","26300"
"In post","2023","40-49","Home Office","East Wales","Cardiff and Vale of Glamorgan","140","135","34150","32160"
"In post","2023","40-49","Home Office","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Wales","Monmouthshire and Newport","45","40","26450","22400"
"In post","2023","40-49","Home Office","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","30","30","30940","26180"
"In post","2023","40-49","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","35","35","31380","26300"
"In post","2023","40-49","Home Office","Eastern Scotland","City of Edinburgh","55","50","30430","27120"
"In post","2023","40-49","Home Office","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Essex","Essex Haven Gateway","35","35","28830","26300"
"In post","2023","40-49","Home Office","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Essex","Thurrock","60","60","28020","26140"
"In post","2023","40-49","Home Office","Essex","West Essex","95","90","31670","29830"
"In post","2023","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","60","60","29590","26400"
"In post","2023","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Greater Manchester","Greater Manchester South West","325","320","37950","32190"
"In post","2023","40-49","Home Office","Greater Manchester","Manchester","195","190","30080","27250"
"In post","2023","40-49","Home Office","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2023","40-49","Home Office","Hampshire and Isle of Wight","Portsmouth","120","115","32340","31260"
"In post","2023","40-49","Home Office","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2023","40-49","Home Office","Hampshire and Isle of Wight","Southampton","20","20","29720","26180"
"In post","2023","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","30","30","30310","25980"
"In post","2023","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","40-49","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Inner London - East","Hackney and Newham","160","145","34450","30200"
"In post","2023","40-49","Home Office","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Inner London - East","Lambeth","5","5","[c]","[c]"
