"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","London","G6/G7","50","[c]","58630","56930"
"Leaver Dept.","2023","Undeclared","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","London","SEO/HEO","80","[c]","38640","38220"
"Leaver Dept.","2023","Undeclared","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","London","AA/AO","75","[c]","25060","25480"
"Leaver Dept.","2023","Unknown","London","London","EO","185","[c]","29520","29530"
"Leaver Dept.","2023","Unknown","London","London","G6/G7","430","[c]","59140","56430"
"Leaver Dept.","2023","Unknown","London","London","SCS level","75","[c]","88160","76740"
"Leaver Dept.","2023","Unknown","London","London","SEO/HEO","1055","[c]","35300","33710"
"Leaver Dept.","2023","Unknown","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","AA/AO","80","[c]","21990","22150"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","AA/AO","115","[c]","21650","21730"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","EO","50","[c]","26980","27140"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","SEO/HEO","70","[c]","33120","32080"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","AA/AO","80","[c]","23130","22080"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","SEO/HEO","60","[c]","36620","34340"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","SEO/HEO","40","[c]","34640","33380"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO/HEO","60","[c]","32330","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Outside London","SEO/HEO","45","[c]","34750","32000"
"Leaver Dept.","2023","Unknown","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","AA/AO","40","[c]","21770","21780"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","EO","40","[c]","26890","27570"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","SEO/HEO","50","[c]","35930","35200"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","EO","65","[c]","26870","27110"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","90","[c]","34130","33250"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","Outside London","AA/AO","60","[c]","21780","21780"
"Leaver Dept.","2023","White","East Midlands (England)","Outside London","EO","80","[c]","27280","27570"
"Leaver Dept.","2023","White","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
