"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","20","20","38340","38080"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","AO","45","40","22120","22150"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","EO","20","20","26010","25920"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","G6","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","HEO","15","15","30090","30320"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","SEO","20","20","38080","37850"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","AO","90","85","22160","22150"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","EO","55","50","26290","25920"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","G7","10","10","51370","49770"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","HEO","25","25","30840","30320"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","SEO","40","35","38210","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","40","35","22300","22150"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","45","40","26250","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","10","10","50560","51210"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","40","35","30740","30320"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","30","30","39300","37500"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","AO","55","50","22170","22150"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","EO","30","30","26160","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","HEO","15","15","30160","30320"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","SEO","25","25","39310","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","15","15","26990","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","10","10","31160","30320"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","AO","100","100","23430","22150"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","EO","80","80","26480","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","G7","20","20","50940","49400"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","HEO","35","35","30590","30320"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","SEO","30","25","38190","37300"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","G6","10","10","71410","71360"
"In post","2023","Attorney General's Office","London","Inner London - West","G7","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","London","Inner London - West","EO","15","15","27780","27230"
"In post","2023","Building Digital UK","London","Inner London - West","G6","15","15","65330","64770"
"In post","2023","Building Digital UK","London","Inner London - West","G7","55","55","55080","53430"
"In post","2023","Building Digital UK","London","Inner London - West","HEO","45","45","36390","35620"
"In post","2023","Building Digital UK","London","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2023","Building Digital UK","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","North East (England)","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Greater Manchester","G7","25","25","52170","53030"
"In post","2023","Building Digital UK","North West (England)","Greater Manchester","HEO","25","25","33800","31880"
"In post","2023","Building Digital UK","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Northern Ireland","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Wales","East Wales","G7","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","G6","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","G7","20","15","53440","52790"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","HEO","10","10","34070","34150"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","SEO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","EO","85","80","28910","28370"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","G6","175","170","68250","66530"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","G7","535","520","57740","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","HEO","145","145","35780","35650"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","SCS level","90","90","107650","100270"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","SEO","150","145","42190","41870"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","AO","90","85","25280","25280"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","EO","265","260","28780","28370"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","G6","310","305","67790","66530"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","G7","665","655","57090","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","HEO","365","360","36030","35650"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","SCS level","290","280","91460","81600"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","SEO","390","385","42280","41870"
"In post","2023","Cabinet Office (excl. agencies)","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","AO","125","110","21720","21720"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","EO","80","75","25350","24860"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
