"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
