"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Declared non-disabled","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","EO","50","[c]","28250","27450"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education and Skills Funding Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Estyn","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","FCDO Services","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","FCDO Services","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","FCDO Services","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Forestry and Land Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Forestry and Land Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Forestry and Land Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Commercial Organisation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Commercial Organisation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","AA","55","[c]","20080","19930"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","AO","65","[c]","22170","21780"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Land Registry","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Land Registry","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Land Registry","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","AA","65","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Prison and Probation Service","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","120","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","65","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","AO","80","[c]","23370","22400"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","EO","55","[c]","28480","27650"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Home Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Met Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Met Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Met Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","70","[c]","21270","20750"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","105","[c]","24110","22220"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","65","[c]","30320","29570"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","70","[c]","35510","34640"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","35","[c]","43900","42130"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
