"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","410","405","49890","45520"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","30","30","65100","65230"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","25","25","37420","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","165","160","40280","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","50","50","36650","34700"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","815","790","44250","42140"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","50","50","53160","45370"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","735","720","44560","42510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","25","25","41010","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","270","260","43770","42150"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","85","85","39240","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","70","70","40440","35510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","425","410","40850","35000"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","East Anglia","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","15","15","54230","54090"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Merseyside","70","70","38520","32800"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","East Wales","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Greater Manchester","275","275","44310","39710"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Inner London - East","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Inner London - West","75","75","57000","49410"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Merseyside","205","200","42010","39190"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Outer London - South","745","730","49100","43660"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Outer London - West and North West","135","130","46360","43210"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","South Yorkshire","145","140","49080","54000"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","20","20","50640","55290"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","250","245","48590","47840"
"In post","2023","Digital, Data & Technology","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","85","80","38750","31940"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","75","70","50460","54090"
"In post","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
