"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Human Resources","HM Revenue and Customs","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Revenue and Customs","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Home Office","London","20","20","45170","38150"
"In post","2023","60-64","Human Resources","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Defence","East Midlands (England)","20","20","28820","23740"
"In post","2023","60-64","Human Resources","Ministry of Defence","East of England","35","35","30020","27740"
"In post","2023","60-64","Human Resources","Ministry of Defence","London","20","20","49590","41400"
"In post","2023","60-64","Human Resources","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Defence","Northern Ireland","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Defence","Scotland","25","20","29140","27140"
"In post","2023","60-64","Human Resources","Ministry of Defence","South East (England)","160","155","34720","33780"
"In post","2023","60-64","Human Resources","Ministry of Defence","South West (England)","140","130","36000","34300"
"In post","2023","60-64","Human Resources","Ministry of Defence","Wales","25","25","31830","30600"
"In post","2023","60-64","Human Resources","Ministry of Defence","West Midlands (England)","80","80","34590","34300"
"In post","2023","60-64","Human Resources","Ministry of Defence","Yorkshire and The Humber","85","75","29480","27740"
"In post","2023","60-64","Human Resources","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","London","20","20","58660","58740"
"In post","2023","60-64","Human Resources","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","South East (England)","10","10","41950","41510"
"In post","2023","60-64","Human Resources","Ministry of Justice","South West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ministry of Justice","West Midlands (England)","20","20","33750","32410"
"In post","2023","60-64","Human Resources","Ministry of Justice","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","National Crime Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Scottish Government","Scotland","20","15","41550","38170"
"In post","2023","60-64","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","UK Statistics Authority","Wales","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","London","20","15","53540","52530"
"In post","2023","60-64","Internal Audit","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","North West (England)","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Defence","South West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Attorney General's Departments","East Midlands (England)","25","20","44130","52330"
"In post","2023","60-64","Legal","Attorney General's Departments","East of England","35","30","46400","53750"
"In post","2023","60-64","Legal","Attorney General's Departments","London","235","210","55530","62790"
"In post","2023","60-64","Legal","Attorney General's Departments","North East (England)","35","25","38810","28850"
"In post","2023","60-64","Legal","Attorney General's Departments","North West (England)","60","50","47340","52350"
"In post","2023","60-64","Legal","Attorney General's Departments","South East (England)","40","35","51770","55170"
"In post","2023","60-64","Legal","Attorney General's Departments","South West (England)","30","25","52270","56450"
"In post","2023","60-64","Legal","Attorney General's Departments","Wales","25","15","39420","28850"
"In post","2023","60-64","Legal","Attorney General's Departments","West Midlands (England)","45","40","40780","28850"
"In post","2023","60-64","Legal","Attorney General's Departments","Yorkshire and The Humber","50","40","45240","49050"
"In post","2023","60-64","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Business, Energy and Industrial Strategy","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department for Work and Pensions","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Legal","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
