"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Communications","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Manchester","10","10","[c]","[c]"
"In post","2023","Asian","Communications","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Tower Hamlets","25","25","[c]","[c]"
"In post","2023","Asian","Communications","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Westminster","110","110","43360","41020"
"In post","2023","Asian","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","York","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Barking & Dagenham and Havering","30","25","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Barnet","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Berkshire","45","40","30780","31280"
"In post","2023","Asian","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Birmingham","220","210","30930","28130"
"In post","2023","Asian","Counter Fraud","Blackburn with Darwen","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bradford","20","20","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bristol, City of","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Bromley","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Central Valleys","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Coventry","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Croydon","70","70","38890","39450"
"In post","2023","Asian","Counter Fraud","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Dudley","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ealing","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Kent","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Glasgow City","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Greater Manchester South West","90","90","33530","28130"
"In post","2023","Asian","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Hackney and Newham","255","245","37870","34370"
"In post","2023","Asian","Counter Fraud","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Harrow and Hillingdon","20","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lambeth","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Leeds","115","110","31360","28130"
"In post","2023","Asian","Counter Fraud","Leicester","15","15","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Liverpool","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Nottingham","65","60","34920","34700"
