"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Human Resources","45","45","42240","38500"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","85","85","61580","60000"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","325","320","32730","26910"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","275","270","51680","48050"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","55","55","51050","45630"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Science and Engineering","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","230","225","44410","38300"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","30","30","39530","39140"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Economics","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Human Resources","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Legal","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","110","105","43550","39140"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Policy","30","30","51430","48060"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Communications","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Economics","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Human Resources","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Policy","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Statistics","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Communications","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Policy","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Commercial","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Communications","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","150","150","41830","38860"
"In post","2023","Declared non-disabled","Scottish Government","Finance","75","70","37910","33600"
"In post","2023","Declared non-disabled","Scottish Government","Human Resources","110","105","39490","37060"
"In post","2023","Declared non-disabled","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Knowledge and Information Management","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Legal","620","590","62170","58850"
"In post","2023","Declared non-disabled","Scottish Government","Operational Delivery","2515","2365","30370","28700"
"In post","2023","Declared non-disabled","Scottish Government","Other","30","30","48660","40970"
"In post","2023","Declared non-disabled","Scottish Government","Policy","35","30","53800","55990"
"In post","2023","Declared non-disabled","Scottish Government","Project Delivery","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Property","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Security","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Unknown","9000","8635","43500","38330"
"In post","2023","Declared non-disabled","The National Archives","Commercial","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Communications","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","85","80","42570","42630"
"In post","2023","Declared non-disabled","The National Archives","Finance","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Human Resources","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","65","60","36210","31890"
"In post","2023","Declared non-disabled","The National Archives","Operational Delivery","85","80","33730","31550"
"In post","2023","Declared non-disabled","The National Archives","Other","60","60","42590","35470"
"In post","2023","Declared non-disabled","The National Archives","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Property","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Communications","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","45","45","57220","54000"
"In post","2023","Declared non-disabled","UK Export Finance","Economics","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Finance","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Human Resources","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Legal","35","35","63890","75990"
"In post","2023","Declared non-disabled","UK Export Finance","Operational Delivery","250","245","53840","51480"
"In post","2023","Declared non-disabled","UK Export Finance","Policy","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Project Delivery","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Commercial","25","25","[c]","[c]"
