"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Male","Heterosexual / straight","40","[c]","31400","30140"
"Leaver CS","2023","Intelligence Analysis","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","International Trade","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Female","Heterosexual / straight","35","[c]","28260","27470"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Heterosexual / straight","145","[c]","53980","52790"
"Leaver CS","2023","Legal","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Unknown","55","[c]","54950","54230"
"Leaver CS","2023","Legal","London","Male","Heterosexual / straight","95","[c]","59240","57380"
"Leaver CS","2023","Legal","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Male","Unknown","70","[c]","53690","54260"
"Leaver CS","2023","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Female","Heterosexual / straight","150","[c]","48030","47310"
"Leaver CS","2023","Legal","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Female","Unknown","105","[c]","51220","56450"
"Leaver CS","2023","Legal","Outside London","Male","Heterosexual / straight","75","[c]","53200","51380"
"Leaver CS","2023","Legal","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Female","Heterosexual / straight","160","[c]","43960","40590"
"Leaver CS","2023","Medicine","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Female","Unknown","55","[c]","44440","35930"
"Leaver CS","2023","Medicine","Outside London","Male","Heterosexual / straight","55","[c]","59980","44110"
"Leaver CS","2023","Medicine","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
