"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Hampshire","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Lanarkshire","Outside London","AA/AO","45","[c]","21930","21690"
"Leaver CS","2023","White","North Lanarkshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Lanarkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Northamptonshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","AA/AO","60","[c]","24430","22150"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","EO","35","[c]","29400","27570"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","SEO/HEO","35","[c]","38690","37740"
"Leaver CS","2023","White","North Yorkshire CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North and North East Lincolnshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North and North East Lincolnshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North and North East Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North and North East Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North and North East Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","AA/AO","70","[c]","21650","21690"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","EO","45","[c]","27310","27570"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Norwich and East Norfolk","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Nottingham","Outside London","AA/AO","140","[c]","21590","21780"
"Leaver CS","2023","White","Nottingham","Outside London","EO","115","[c]","27110","27570"
"Leaver CS","2023","White","Nottingham","Outside London","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2023","White","Nottingham","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Nottingham","Outside London","SEO/HEO","110","[c]","35530","34850"
"Leaver CS","2023","White","Nottingham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Orkney Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Overseas","SEO/HEO","35","[c]","45460","43890"
"Leaver CS","2023","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","AA/AO","100","[c]","23520","22220"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","EO","50","[c]","27920","27570"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","SEO/HEO","45","[c]","37880","37000"
"Leaver CS","2023","White","Oxfordshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Peterborough","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Plymouth","Outside London","AA/AO","85","[c]","24750","22520"
"Leaver CS","2023","White","Plymouth","Outside London","EO","40","[c]","29770","28080"
"Leaver CS","2023","White","Plymouth","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Plymouth","Outside London","SEO/HEO","60","[c]","40800","40860"
"Leaver CS","2023","White","Plymouth","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Portsmouth","Outside London","AA/AO","130","[c]","23890","21260"
"Leaver CS","2023","White","Portsmouth","Outside London","EO","50","[c]","28460","27520"
"Leaver CS","2023","White","Portsmouth","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Portsmouth","Outside London","SEO/HEO","55","[c]","38120","36920"
"Leaver CS","2023","White","Portsmouth","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Powys","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Powys","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Powys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Powys","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Redbridge and Waltham Forest","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Redbridge and Waltham Forest","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Redbridge and Waltham Forest","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sandwell","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sandwell","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Borders","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Borders","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Borders","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Borders","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Sefton","Outside London","AA/AO","145","[c]","21650","21690"
"Leaver CS","2023","White","Sefton","Outside London","EO","85","[c]","27370","27570"
"Leaver CS","2023","White","Sefton","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sefton","Outside London","SEO/HEO","55","[c]","38390","39240"
"Leaver CS","2023","White","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sheffield","Outside London","AA/AO","105","[c]","21750","21690"
"Leaver CS","2023","White","Sheffield","Outside London","EO","80","[c]","27490","27370"
"Leaver CS","2023","White","Sheffield","Outside London","G6/G7","50","[c]","57560","55060"
"Leaver CS","2023","White","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Sheffield","Outside London","SEO/HEO","80","[c]","37190","37590"
"Leaver CS","2023","White","Sheffield","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Shetland Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Shetland Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Shropshire","Outside London","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Shropshire","Outside London","EO","45","[c]","29110","29510"
"Leaver CS","2023","White","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Shropshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Solihull","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Solihull","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Solihull","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Solihull","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Somerset CC","Outside London","AA/AO","70","[c]","22010","21690"
"Leaver CS","2023","White","Somerset CC","Outside London","EO","45","[c]","27690","27570"
"Leaver CS","2023","White","Somerset CC","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Somerset CC","Outside London","SEO/HEO","50","[c]","39390","40500"
"Leaver CS","2023","White","Somerset CC","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South Ayrshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South Ayrshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","South Ayrshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Hampshire","Outside London","AA/AO","215","[c]","20970","21200"
"Leaver CS","2023","White","South Hampshire","Outside London","EO","75","[c]","28100","27570"
"Leaver CS","2023","White","South Hampshire","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Hampshire","Outside London","SEO/HEO","90","[c]","35840","34330"
"Leaver CS","2023","White","South Hampshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South Lanarkshire","Outside London","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2023","White","South Lanarkshire","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","South Lanarkshire","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Lanarkshire","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Teesside","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South Teesside","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South Teesside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South Teesside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South West Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South and West Derbyshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","South and West Derbyshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","South and West Derbyshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","South and West Derbyshire","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Southampton","Outside London","AA/AO","50","[c]","21560","21690"
"Leaver CS","2023","White","Southampton","Outside London","EO","35","[c]","27000","26960"
"Leaver CS","2023","White","Southampton","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Southampton","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Southampton","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Southend-on-Sea","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Staffordshire CC","Outside London","AA/AO","160","[c]","21800","21730"
"Leaver CS","2023","White","Staffordshire CC","Outside London","EO","85","[c]","27990","27570"
"Leaver CS","2023","White","Staffordshire CC","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Staffordshire CC","Outside London","SEO/HEO","50","[c]","38950","40000"
"Leaver CS","2023","White","Staffordshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","AA/AO","105","[c]","21570","21500"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","EO","70","[c]","27860","28120"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Stoke-on-Trent","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Suffolk CC","Outside London","AA/AO","175","[c]","21840","21690"
"Leaver CS","2023","White","Suffolk CC","Outside London","EO","85","[c]","27740","27570"
"Leaver CS","2023","White","Suffolk CC","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Suffolk CC","Outside London","SEO/HEO","60","[c]","36570","36460"
"Leaver CS","2023","White","Suffolk CC","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Sunderland","Outside London","AA/AO","190","[c]","21580","21690"
"Leaver CS","2023","White","Sunderland","Outside London","EO","45","[c]","27980","27880"
"Leaver CS","2023","White","Sunderland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Sunderland","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Sunderland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Swansea","Outside London","AA/AO","380","[c]","21380","21840"
"Leaver CS","2023","White","Swansea","Outside London","EO","65","[c]","27650","27450"
"Leaver CS","2023","White","Swansea","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Swansea","Outside London","SEO/HEO","70","[c]","38170","36440"
"Leaver CS","2023","White","Swansea","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Swindon","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Thurrock","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Thurrock","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Thurrock","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Tower Hamlets","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Tower Hamlets","London","EO","50","[c]","29100","29240"
"Leaver CS","2023","White","Tower Hamlets","London","G6/G7","215","[c]","62740","61200"
"Leaver CS","2023","White","Tower Hamlets","London","SCS level","50","[c]","101300","97030"
"Leaver CS","2023","White","Tower Hamlets","London","SEO/HEO","115","[c]","39570","39050"
"Leaver CS","2023","White","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Tyneside","Outside London","AA/AO","365","[c]","21480","21690"
"Leaver CS","2023","White","Tyneside","Outside London","EO","170","[c]","27090","27570"
"Leaver CS","2023","White","Tyneside","Outside London","G6/G7","90","[c]","57530","56310"
"Leaver CS","2023","White","Tyneside","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Tyneside","Outside London","SEO/HEO","160","[c]","37370","37590"
"Leaver CS","2023","White","Tyneside","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","EO","30","[c]","29160","28120"
"Leaver CS","2023","White","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wakefield","Outside London","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","White","Wakefield","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Wakefield","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Wakefield","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Wakefield","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Walsall","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Walsall","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Walsall","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Warrington","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Warrington","Outside London","EO","50","[c]","30980","30640"
"Leaver CS","2023","White","Warrington","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Warrington","Outside London","SEO/HEO","45","[c]","42850","43450"
"Leaver CS","2023","White","Warrington","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Warwickshire CC","Outside London","AA/AO","60","[c]","22220","21500"
"Leaver CS","2023","White","Warwickshire CC","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Warwickshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Warwickshire CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Warwickshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","West Cumbria","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","West Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Cumbria","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","West Essex","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Essex","Outside London","EO","30","[c]","28390","27650"
"Leaver CS","2023","White","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Essex","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Kent","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","West Kent","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","West Kent","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Kent","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Lothian","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Lothian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Northamptonshire","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","White","West Northamptonshire","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Northamptonshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","West Northamptonshire","Outside London","Unknown","10","[c]","[c]","[c]"
