"Status","Year","Age","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Serious Fraud Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","G6/G7","20","[c]","57400","54700"
"Leaver Dept.","2023","50-59","UK Health Security Agency","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","SEO/HEO","20","[c]","37630","38610"
"Leaver Dept.","2023","50-59","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","AA/AO","15","[c]","21370","21200"
"Leaver Dept.","2023","50-59","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","SEO/HEO","10","[c]","36790","37690"
"Leaver Dept.","2023","50-59","Valuation Office Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Civil Service Fast Stream","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","AA/AO","25","[c]","21620","21690"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","EO","40","[c]","28490","28120"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Government Commercial Organisation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","AA/AO","10","[c]","22450","21780"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Government Commercial Organisation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
