"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Cabinet Office","London","AA/AO","10","10","[c]","[c]"
"In post","2023","40-49","Cabinet Office","London","EO","45","45","29160","29190"
"In post","2023","40-49","Cabinet Office","London","G6/G7","610","595","63510","61850"
"In post","2023","40-49","Cabinet Office","London","SCS level","210","205","97690","94550"
"In post","2023","40-49","Cabinet Office","London","SEO/HEO","215","210","40020","41870"
"In post","2023","40-49","Cabinet Office","Outside London","AA/AO","60","55","21790","21720"
"In post","2023","40-49","Cabinet Office","Outside London","EO","80","75","25970","26330"
"In post","2023","40-49","Cabinet Office","Outside London","G6/G7","545","535","61750","58130"
"In post","2023","40-49","Cabinet Office","Outside London","SCS level","65","65","99550","94600"
"In post","2023","40-49","Cabinet Office","Outside London","SEO/HEO","380","370","36430","37500"
"In post","2023","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Unknown","G6/G7","20","20","60210","61710"
"In post","2023","40-49","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Cabinet Office","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","London","EO","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","London","G6/G7","65","60","81090","78050"
"In post","2023","40-49","Chancellor's other departments","London","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","London","SEO/HEO","30","25","44260","45370"
"In post","2023","40-49","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","Outside London","G6/G7","10","10","62150","61000"
"In post","2023","40-49","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","London","G6/G7","10","10","60110","62120"
"In post","2023","40-49","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Outside London","EO","20","20","25460","25300"
"In post","2023","40-49","Charity Commission","Outside London","G6/G7","25","25","55790","52240"
"In post","2023","40-49","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Outside London","SEO/HEO","75","70","34580","32390"
"In post","2023","40-49","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","London","G6/G7","105","100","71450","73510"
"In post","2023","40-49","Competition and Markets Authority","London","SCS level","55","55","109970","102320"
"In post","2023","40-49","Competition and Markets Authority","London","SEO/HEO","25","25","39630","37840"
"In post","2023","40-49","Competition and Markets Authority","Outside London","G6/G7","20","20","69120","73510"
"In post","2023","40-49","Competition and Markets Authority","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","London","AA/AO","20","20","25250","25810"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","London","EO","40","35","29300","28820"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","London","G6/G7","585","560","62060","59620"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SCS level","160","150","85250","77750"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","295","290","41180","41360"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","245","220","22370","22180"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","EO","325","300","26570","25610"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","615","590","56500","57170"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","25","25","82510","76430"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","1060","1010","38850","39650"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","London","EO","5","5","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","London","G6/G7","155","150","60160","59500"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","45","45","87170","78340"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","London","SEO/HEO","50","45","37230","36540"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","25","25","55250","53030"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","15","15","33310","32560"
"In post","2023","40-49","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","London","EO","25","25","30420","30560"
"In post","2023","40-49","Department for Education","London","G6/G7","315","295","62010","63600"
"In post","2023","40-49","Department for Education","London","SCS level","95","90","87020","77630"
"In post","2023","40-49","Department for Education","London","SEO/HEO","145","135","40160","41440"
"In post","2023","40-49","Department for Education","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","40-49","Department for Education","Outside London","EO","85","80","26610","26940"
"In post","2023","40-49","Department for Education","Outside London","G6/G7","745","715","56250","52150"
"In post","2023","40-49","Department for Education","Outside London","SCS level","55","50","81500","76510"
"In post","2023","40-49","Department for Education","Outside London","SEO/HEO","760","720","36340","37590"
"In post","2023","40-49","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","AA/AO","10","10","25340","25340"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","EO","45","45","29960","29080"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","G6/G7","255","245","58910","56210"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","SCS level","70","70","84700","78260"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","SEO/HEO","185","175","38740","40260"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","580","515","22320","22150"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","EO","475","440","26400","25920"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","730","710","53180","49970"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SCS level","45","45","81030","75410"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","1095","1030","34990","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for International Trade","London","EO","20","20","30550","30150"
"In post","2023","40-49","Department for International Trade","London","G6/G7","210","205","61520","59900"
"In post","2023","40-49","Department for International Trade","London","SCS level","55","50","89850","80160"
"In post","2023","40-49","Department for International Trade","London","SEO/HEO","115","115","40560","41550"
"In post","2023","40-49","Department for International Trade","Outside London","EO","10","10","27110","27330"
"In post","2023","40-49","Department for International Trade","Outside London","G6/G7","45","45","57340","54230"
"In post","2023","40-49","Department for International Trade","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Department for International Trade","Outside London","SEO/HEO","80","75","38460","38700"
"In post","2023","40-49","Department for International Trade","Overseas","G6/G7","30","30","59080","58330"
"In post","2023","40-49","Department for International Trade","Overseas","SCS level","15","15","84590","77140"
"In post","2023","40-49","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","London","EO","20","20","30570","29000"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","London","G6/G7","245","235","60910","60830"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","London","SCS level","75","70","89870","80960"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","London","SEO/HEO","95","95","39070","40390"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","30","30","22750","23250"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","EO","50","50","27240","26590"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","280","270","55290","52500"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","SCS level","15","15","87820","77260"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","185","175","36280","37060"
"In post","2023","40-49","Department for Transport","London","AA/AO","20","20","31000","32040"
"In post","2023","40-49","Department for Transport","London","EO","75","75","31760","31400"
"In post","2023","40-49","Department for Transport","London","G6/G7","350","340","62500","60430"
"In post","2023","40-49","Department for Transport","London","SCS level","105","100","87030","80940"
"In post","2023","40-49","Department for Transport","London","SEO/HEO","185","180","41940","43750"
"In post","2023","40-49","Department for Transport","Outside London","AA/AO","1195","1055","22530","22500"
"In post","2023","40-49","Department for Transport","Outside London","EO","830","795","28000","27400"
"In post","2023","40-49","Department for Transport","Outside London","G6/G7","310","305","60730","56000"
"In post","2023","40-49","Department for Transport","Outside London","SCS level","15","15","94180","95000"
"In post","2023","40-49","Department for Transport","Outside London","SEO/HEO","850","830","37290","35330"
