"Status","Year","Age","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","North Yorkshire","Outside London","10","[c]","27600","24920"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","15","[c]","34560","33830"
"New entrant CS","2023","40-49","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Building Digital UK","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Building Digital UK","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Building Digital UK","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","Inner London - West","London","20","[c]","55330","51290"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","35","[c]","35960","32830"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Central Civil Service Fast Stream","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Central Civil Service Fast Stream","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Central Civil Service Fast Stream","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Merseyside","Outside London","15","[c]","34580","30170"
"New entrant CS","2023","40-49","Companies House","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Companies House","East Wales","Outside London","65","[c]","36290","35570"
"New entrant CS","2023","40-49","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Companies House","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Companies House","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Inner London - East","London","10","[c]","65400","60720"
"New entrant CS","2023","40-49","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Commercial Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Commercial Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Commercial Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Commercial Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","15","[c]","33930","28700"
"New entrant CS","2023","40-49","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Inner London - West","London","20","[c]","43560","40800"
"New entrant CS","2023","40-49","Crown Prosecution Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Crown Prosecution Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","185","[c]","38410","35000"
"New entrant CS","2023","40-49","Defence Equipment and Support","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Lincolnshire","Outside London","10","[c]","34910","36500"
"New entrant CS","2023","40-49","Defence Equipment and Support","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Equipment and Support","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Science and Technology Laboratory","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","38130","39890"
"New entrant CS","2023","40-49","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","40","[c]","39480","39890"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","15","[c]","64920","43630"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Greater Manchester","Outside London","15","[c]","35000","30330"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","West Midlands","Outside London","15","[c]","40570","37590"
"New entrant CS","2023","40-49","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","44580","49400"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","35","[c]","56650","54330"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","15","[c]","44290","40580"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","35800","36230"
"New entrant CS","2023","40-49","Department for International Trade","Greater Manchester","Outside London","15","[c]","45840","40170"
"New entrant CS","2023","40-49","Department for International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Inner London - West","London","25","[c]","48170","43130"
"New entrant CS","2023","40-49","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Tees Valley and Durham","Outside London","20","[c]","39480","38050"
"New entrant CS","2023","40-49","Department for International Trade","West Midlands","Outside London","10","[c]","38760","38600"
"New entrant CS","2023","40-49","Department for International Trade","West Yorkshire","Outside London","10","[c]","45170","43540"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","10","[c]","57270","47510"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport (excl. agencies)","Inner London - West","London","15","[c]","48030","43750"
"New entrant CS","2023","40-49","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport (excl. agencies)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","29460","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","[c]","31880","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","10","[c]","28120","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","70","[c]","30750","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Inner London - West","London","25","[c]","48010","43760"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Kent","Outside London","25","[c]","26050","25610"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","60","[c]","29270","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","10","[c]","23260","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","65","[c]","38700","36380"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Outer London - South","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","45","[c]","37420","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","50","[c]","24960","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","55","[c]","24110","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","65","[c]","25190","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","45","[c]","33020","28120"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","Inner London - West","London","10","[c]","43880","34190"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Disclosure Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Driver and Vehicle Licensing Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Driver and Vehicle Licensing Agency","West Midlands","Outside London","15","[c]","22450","22500"
"New entrant CS","2023","40-49","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","65","[c]","22870","22500"
"New entrant CS","2023","40-49","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Driver and Vehicle Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
