"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","Outside London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SEO","Heterosexual / straight","60","[c]","40440","40180"
"Leaver Dept.","2023","Human Resources","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G7","Unknown","5","[c]","[c]","[c]"
