"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Suffolk CC","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AA/AO","Female","165","[c]","21530","21690"
"Leaver CS","2023","Sunderland","Outside London","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","AA/AO","Female","350","[c]","21210","21840"
"Leaver CS","2023","Swansea","Outside London","AA/AO","Male","185","[c]","21450","21840"
"Leaver CS","2023","Swansea","Outside London","EO","Female","40","[c]","27670","27450"
"Leaver CS","2023","Swansea","Outside London","EO","Male","35","[c]","27450","26960"
"Leaver CS","2023","Swansea","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SEO/HEO","Female","40","[c]","37820","35020"
"Leaver CS","2023","Swansea","Outside London","SEO/HEO","Male","55","[c]","39150","39190"
"Leaver CS","2023","Swansea","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AA/AO","Female","45","[c]","22500","23510"
"Leaver CS","2023","Tower Hamlets","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","EO","Female","75","[c]","28990","28370"
"Leaver CS","2023","Tower Hamlets","London","EO","Male","55","[c]","28880","28370"
"Leaver CS","2023","Tower Hamlets","London","G6/G7","Female","145","[c]","60670","57120"
"Leaver CS","2023","Tower Hamlets","London","G6/G7","Male","200","[c]","63450","60980"
"Leaver CS","2023","Tower Hamlets","London","SCS level","Female","35","[c]","96050","90000"
"Leaver CS","2023","Tower Hamlets","London","SCS level","Male","30","[c]","103170","92920"
"Leaver CS","2023","Tower Hamlets","London","SEO/HEO","Female","145","[c]","38470","38440"
"Leaver CS","2023","Tower Hamlets","London","SEO/HEO","Male","115","[c]","40260","40110"
"Leaver CS","2023","Tower Hamlets","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AA/AO","Female","345","[c]","21380","21690"
"Leaver CS","2023","Tyneside","Outside London","AA/AO","Male","225","[c]","21550","21690"
"Leaver CS","2023","Tyneside","Outside London","EO","Female","140","[c]","26840","27570"
"Leaver CS","2023","Tyneside","Outside London","EO","Male","105","[c]","27170","27570"
"Leaver CS","2023","Tyneside","Outside London","G6/G7","Female","40","[c]","55760","53890"
"Leaver CS","2023","Tyneside","Outside London","G6/G7","Male","80","[c]","58650","57120"
"Leaver CS","2023","Tyneside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SEO/HEO","Female","85","[c]","37420","38470"
"Leaver CS","2023","Tyneside","Outside London","SEO/HEO","Male","135","[c]","37460","37590"
"Leaver CS","2023","Tyneside","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Female","40","[c]","29120","28120"
"Leaver CS","2023","Unknown","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","185","[c]","37760","34410"
"Leaver CS","2023","Wakefield","Outside London","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","AA/AO","Female","35","[c]","21510","21500"
"Leaver CS","2023","Walsall","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","EO","Female","35","[c]","30280","28840"
"Leaver CS","2023","Warrington","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","AA/AO","Female","45","[c]","21480","21690"
"Leaver CS","2023","Warwickshire CC","Outside London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Warwickshire CC","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Cumbria","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Essex","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Kent","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Lothian","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Northamptonshire","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
