"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Disclosure Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Education and Skills Funding Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Estyn","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Estyn","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Estyn","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","FCDO Services","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","FCDO Services","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
