"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
