"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swansea","SEO/HEO","65","65","35560","32970"
"In post","2023","Property","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swindon","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Telford and Wrekin","EO","10","10","27410","27470"
"In post","2023","Property","Telford and Wrekin","G6/G7","10","10","56830","56180"
"In post","2023","Property","Telford and Wrekin","SEO/HEO","25","25","37970","34700"
"In post","2023","Property","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Tower Hamlets","AA/AO","25","20","26820","27970"
"In post","2023","Property","Tower Hamlets","EO","75","70","31630","32590"
"In post","2023","Property","Tower Hamlets","G6/G7","80","80","64470","66080"
"In post","2023","Property","Tower Hamlets","SCS level","15","15","93160","88680"
"In post","2023","Property","Tower Hamlets","SEO/HEO","120","115","44090","43650"
"In post","2023","Property","Tyneside","AA/AO","65","55","22070","22520"
"In post","2023","Property","Tyneside","EO","65","60","27360","27740"
"In post","2023","Property","Tyneside","G6/G7","55","55","56730","56800"
"In post","2023","Property","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Tyneside","SEO/HEO","120","115","37920","37680"
"In post","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","10","10","60870","57730"
"In post","2023","Property","Unknown","SEO/HEO","35","35","44520","41900"
"In post","2023","Property","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warrington","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warrington","SEO/HEO","10","10","36420","37710"
"In post","2023","Property","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Warwickshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Essex","AA/AO","20","20","19210","18830"
"In post","2023","Property","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Kent","EO","5","5","[c]","[c]"
"In post","2023","Property","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Northamptonshire","SEO/HEO","10","10","39060","37160"
"In post","2023","Property","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Surrey","EO","10","10","28600","27470"
"In post","2023","Property","West Surrey","G6/G7","35","35","61150","64110"
"In post","2023","Property","West Surrey","SCS level","5","5","[c]","[c]"
"In post","2023","Property","West Surrey","SEO/HEO","20","20","38010","40260"
"In post","2023","Property","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Sussex (South West)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Westminster","AA/AO","25","25","24470","24940"
"In post","2023","Property","Westminster","EO","55","50","30580","30750"
"In post","2023","Property","Westminster","G6/G7","195","195","61870","60980"
"In post","2023","Property","Westminster","SCS level","25","25","97350","94400"
"In post","2023","Property","Westminster","SEO/HEO","225","220","39960","40040"
"In post","2023","Property","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wiltshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Wiltshire","EO","25","25","27510","27470"
"In post","2023","Property","Wiltshire","G6/G7","20","20","57600","56180"
"In post","2023","Property","Wiltshire","SEO/HEO","110","105","37280","34300"
"In post","2023","Property","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Worcestershire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Worcestershire CC","EO","5","5","[c]","[c]"
"In post","2023","Property","Worcestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Worcestershire CC","SEO/HEO","20","20","38530","37300"
"In post","2023","Property","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","York","EO","5","5","[c]","[c]"
"In post","2023","Property","York","G6/G7","20","20","53920","51600"
"In post","2023","Property","York","SEO/HEO","25","25","34750","34300"
"In post","2023","Security","Aberdeen City and Aberdeenshire","AA/AO","75","70","43690","45880"
"In post","2023","Security","Aberdeen City and Aberdeenshire","EO","10","10","49330","50720"
"In post","2023","Security","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Antrim and Newtownabbey","AA/AO","65","65","22180","22130"
"In post","2023","Security","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Ards and North Down","AA/AO","90","85","22170","22130"
"In post","2023","Security","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","80","80","25900","21380"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","25","25","30100","28100"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","55960","54000"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","75","70","39350","38790"
"In post","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","30","30","42150","40040"
"In post","2023","Security","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Belfast","AA/AO","15","15","22240","22130"
"In post","2023","Security","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Berkshire","AA/AO","425","425","36290","37010"
"In post","2023","Security","Berkshire","EO","75","75","46160","47720"
"In post","2023","Security","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Berkshire","SEO/HEO","45","45","52350","55280"
"In post","2023","Security","Bexley and Greenwich","AA/AO","5","5","[c]","[c]"
"In post","2023","Security","Bexley and Greenwich","EO","25","25","34220","34800"
"In post","2023","Security","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bexley and Greenwich","SEO/HEO","15","15","40800","40140"
"In post","2023","Security","Birmingham","AA/AO","20","20","23150","21380"
"In post","2023","Security","Birmingham","EO","10","10","[c]","[c]"
"In post","2023","Security","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2023","Security","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Birmingham","SEO/HEO","15","10","39780","39350"
"In post","2023","Security","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Breckland and South Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2023","Security","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bristol, City of","AA/AO","10","10","[c]","[c]"
"In post","2023","Security","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2023","Security","Bristol, City of","G6/G7","5","5","[c]","[c]"
"In post","2023","Security","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Bristol, City of","SEO/HEO","15","15","38800","41560"
"In post","2023","Security","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Caithness and Sutherland, and Ross and Cromarty","AA/AO","15","15","33160","31450"
"In post","2023","Security","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cambridgeshire CC","AA/AO","85","80","36740","40880"
"In post","2023","Security","Cambridgeshire CC","EO","55","55","37840","40880"
"In post","2023","Security","Cambridgeshire CC","G6/G7","15","15","70230","64110"
"In post","2023","Security","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cambridgeshire CC","SEO/HEO","80","80","47400","43400"
"In post","2023","Security","Camden and City of London","AA/AO","20","20","43360","46710"
"In post","2023","Security","Camden and City of London","EO","5","5","[c]","[c]"
"In post","2023","Security","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cardiff and Vale of Glamorgan","AA/AO","35","30","22530","21380"
"In post","2023","Security","Cardiff and Vale of Glamorgan","EO","10","10","[c]","[c]"
"In post","2023","Security","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Security","Causeway Coast and Glens","AA/AO","60","60","22160","22130"
"In post","2023","Security","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Central Bedfordshire","AA/AO","30","30","22660","21380"
"In post","2023","Security","Central Bedfordshire","EO","10","10","32450","33470"
"In post","2023","Security","Central Bedfordshire","SEO/HEO","15","15","43390","43300"
"In post","2023","Security","Central Hampshire","AA/AO","75","75","28590","22220"
"In post","2023","Security","Central Hampshire","EO","20","20","35540","28190"
"In post","2023","Security","Central Hampshire","G6/G7","10","10","50250","49260"
"In post","2023","Security","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Central Hampshire","SEO/HEO","40","40","39030","39300"
"In post","2023","Security","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cheshire East","AA/AO","10","10","[c]","[c]"
"In post","2023","Security","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","City of Edinburgh","AA/AO","25","20","23450","21380"
"In post","2023","Security","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2023","Security","City of Edinburgh","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Security","Clackmannanshire and Fife","AA/AO","55","50","26600","21380"
"In post","2023","Security","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Clackmannanshire and Fife","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Security","Conwy and Denbighshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Security","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Cornwall and Isles of Scilly","AA/AO","40","40","21910","21380"
"In post","2023","Security","Cornwall and Isles of Scilly","EO","15","10","27320","27140"
"In post","2023","Security","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2023","Security","Croydon","AA/AO","60","60","24970","26400"
"In post","2023","Security","Croydon","EO","30","30","30290","30200"
"In post","2023","Security","Croydon","G6/G7","15","15","64410","64900"
"In post","2023","Security","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Croydon","SEO/HEO","25","25","39060","36980"
"In post","2023","Security","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Darlington","SEO/HEO","5","5","[c]","[c]"
