"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","40","[c]","22860","21690"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","100","[c]","29200","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","HEO","20","[c]","34590","34170"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions (excl. agencies)","AO","45","[c]","21620","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions (excl. agencies)","EO","15","[c]","27860","28120"
"Leaver Dept.","2023","Debt","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs (excl. agencies)","AO","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6","10","[c]","67120","66770"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G7","30","[c]","55040","54900"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","HEO","15","[c]","34050","34550"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","SEO","10","[c]","40390","40600"
"Leaver Dept.","2023","Digital, Data & Technology","Central Civil Service Fast Stream","HEO","45","[c]","30840","32000"
"Leaver Dept.","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Companies House","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Companies House","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","G7","10","[c]","54370","52150"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","HEO","15","[c]","31390","30710"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education (excl. agencies)","SEO","25","[c]","39390","37810"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","EO","20","[c]","28490","28120"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G7","20","[c]","54470","54770"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","HEO","25","[c]","33670","34170"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO","35","[c]","38970","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","G7","10","[c]","58110","58840"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","HEO","10","[c]","34930","35050"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","SEO","15","[c]","44030","45280"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","EO","10","[c]","28100","27170"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","HEO","15","[c]","36190","35020"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","SEO","10","[c]","41890","41200"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","EO","15","[c]","27310","27170"
