"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","EO","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Manchester","EO","EO","10","10","26890","25920"
"In post","2023","Animal and Plant Health Agency","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Manchester","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Kent","EO","EO","10","10","29040","29150"
"In post","2023","Animal and Plant Health Agency","Mid Kent","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Kent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","AA/AO","AO","30","25","22210","22150"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","EO","EO","30","30","26450","25920"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","SEO/HEO","HEO","15","15","30950","30320"
"In post","2023","Animal and Plant Health Agency","Mid Lancashire","SEO/HEO","SEO","10","10","39220","37300"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","AA/AO","AO","20","15","22450","22150"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","EO","EO","55","50","26050","25920"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","G6/G7","G7","10","10","51110","49400"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","SEO/HEO","HEO","25","25","30600","30320"
"In post","2023","Animal and Plant Health Agency","North Yorkshire CC","SEO/HEO","SEO","25","25","38140","37300"
"In post","2023","Animal and Plant Health Agency","North and West Norfolk","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Norwich and East Norfolk","EO","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Nottingham","EO","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","AA/AO","AO","15","15","22170","22150"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","EO","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Portsmouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Powys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Powys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Powys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Powys","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Powys","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Redbridge and Waltham Forest","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire","EO","EO","10","10","26040","25920"
"In post","2023","Animal and Plant Health Agency","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Shropshire","SEO/HEO","SEO","15","10","40600","38370"
"In post","2023","Animal and Plant Health Agency","Somerset CC","EO","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Somerset CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Somerset CC","SEO/HEO","SEO","10","10","38720","37300"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Ayrshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Lanarkshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West Wales","AA/AO","AO","60","60","22160","22150"
"In post","2023","Animal and Plant Health Agency","South West Wales","EO","EO","35","35","26190","25920"
"In post","2023","Animal and Plant Health Agency","South West Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West Wales","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West Wales","SEO/HEO","HEO","20","20","30800","30320"
"In post","2023","Animal and Plant Health Agency","South West Wales","SEO/HEO","SEO","30","25","37950","37300"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","AA/AO","AO","50","45","22150","22150"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","EO","EO","20","20","26210","25920"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","SEO/HEO","SEO","10","10","37590","37300"
"In post","2023","Animal and Plant Health Agency","Staffordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","EO","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","SEO/HEO","HEO","15","15","32280","31840"
"In post","2023","Animal and Plant Health Agency","Suffolk CC","SEO/HEO","SEO","15","10","41350","37640"
"In post","2023","Animal and Plant Health Agency","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Torbay","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","AA/AO","AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","Tyneside","EO","EO","15","10","26480","25920"
"In post","2023","Animal and Plant Health Agency","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Tyneside","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","AA/AO","AO","185","175","25330","25340"
"In post","2023","Animal and Plant Health Agency","West Surrey","EO","EO","155","145","29160","29080"
"In post","2023","Animal and Plant Health Agency","West Surrey","G6/G7","G6","15","15","67690","67320"
"In post","2023","Animal and Plant Health Agency","West Surrey","G6/G7","G7","45","45","54350","54330"
"In post","2023","Animal and Plant Health Agency","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Surrey","SEO/HEO","HEO","135","130","34050","33830"
"In post","2023","Animal and Plant Health Agency","West Surrey","SEO/HEO","SEO","110","105","41020","40260"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","EO","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (North East)","SEO/HEO","SEO","10","10","39110","37300"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Sussex (South West)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","AA/AO","AO","40","35","22300","22150"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","EO","EO","45","40","26250","25920"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Worcestershire CC","G6/G7","G7","10","10","50560","51210"
