"Status","Year","Ethnicity","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","5","5","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","10","10","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","55","50","40880","37690"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Economics","15","15","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Human Resources","5","5","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Operational Delivery","95","80","28340","25100"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Project Delivery","5","5","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Social Research","25","20","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","UK Statistics Authority","Statistics","20","15","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Supreme Court","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Finance","5","5","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Human Resources","10","10","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","55","50","34860","32260"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Property","170","160","32910","31540"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Valuation Office Agency","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Vehicle Certification Agency","Department for Transport","Science and Engineering","5","5","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Corporate Finance","5","5","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Economics","5","5","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Policy","5","5","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Finance","5","5","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Human Resources","10","10","[c]","[c]"
"In post","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","Inspector of Education and Training","[c]","[c]","[c]","[c]"
