"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scotland","Unknown","35","30","22900","22180"
"In post","2023","16-19","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Unknown","30","30","[c]","[c]"
"In post","2023","16-19","Unknown","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","East of England","Unknown","30","30","27360","25970"
"In post","2023","20-29","Analysis","London","Heterosexual / straight","1185","1180","41330","39110"
"In post","2023","20-29","Analysis","London","LGBO","165","160","42140","39310"
"In post","2023","20-29","Analysis","London","Undeclared","115","115","39880","37870"
"In post","2023","20-29","Analysis","London","Unknown","465","465","38700","36480"
"In post","2023","20-29","Analysis","North East (England)","Heterosexual / straight","85","85","32180","31560"
"In post","2023","20-29","Analysis","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","North West (England)","Heterosexual / straight","180","180","37080","34700"
"In post","2023","20-29","Analysis","North West (England)","LGBO","35","35","34830","34700"
"In post","2023","20-29","Analysis","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","North West (England)","Unknown","45","45","36530","34700"
"In post","2023","20-29","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Heterosexual / straight","225","225","34970","31560"
"In post","2023","20-29","Analysis","South East (England)","LGBO","45","45","34370","32040"
"In post","2023","20-29","Analysis","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","South East (England)","Unknown","80","80","32760","31060"
"In post","2023","20-29","Analysis","South West (England)","Heterosexual / straight","140","140","33410","30650"
"In post","2023","20-29","Analysis","South West (England)","LGBO","30","30","32620","30650"
"In post","2023","20-29","Analysis","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","South West (England)","Unknown","70","70","30680","28290"
"In post","2023","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Wales","Heterosexual / straight","225","225","34110","31560"
"In post","2023","20-29","Analysis","Wales","LGBO","40","40","33600","31560"
"In post","2023","20-29","Analysis","Wales","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","Wales","Unknown","65","65","34930","31580"
"In post","2023","20-29","Analysis","West Midlands (England)","Heterosexual / straight","50","50","34710","33480"
"In post","2023","20-29","Analysis","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Heterosexual / straight","110","110","38320","37680"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","LGBO","30","30","35370","33950"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Yorkshire and The Humber","Unknown","40","40","32230","31350"
"In post","2023","20-29","Commercial","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","London","Heterosexual / straight","190","190","41610","37660"
"In post","2023","20-29","Commercial","London","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","London","Undeclared","30","30","43110","41950"
"In post","2023","20-29","Commercial","London","Unknown","125","125","39670","32960"
"In post","2023","20-29","Commercial","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","Heterosexual / straight","65","65","35530","32630"
"In post","2023","20-29","Commercial","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","North West (England)","Unknown","45","45","35040","32110"
"In post","2023","20-29","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Heterosexual / straight","35","35","32380","33020"
"In post","2023","20-29","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Heterosexual / straight","60","60","31820","29080"
"In post","2023","20-29","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Heterosexual / straight","240","235","32430","32290"
"In post","2023","20-29","Commercial","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","South West (England)","Unknown","65","65","30110","27470"
"In post","2023","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wales","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","20-29","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","Yorkshire and The Humber","Heterosexual / straight","50","50","36430","31660"
"In post","2023","20-29","Commercial","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Communications","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","London","Heterosexual / straight","305","305","38440","37870"
"In post","2023","20-29","Communications","London","LGBO","50","50","37880","35870"
"In post","2023","20-29","Communications","London","Undeclared","45","45","37920","35650"
"In post","2023","20-29","Communications","London","Unknown","180","180","38710","38020"
"In post","2023","20-29","Communications","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Communications","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South West (England)","Heterosexual / straight","30","30","31500","30930"
"In post","2023","20-29","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
