"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Croydon","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Croydon","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Darlington","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Greater Manchester South West","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Greater Manchester South West","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hackney and Newham","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Leeds","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Leeds","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Monmouthshire and Newport","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Monmouthshire and Newport","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tower Hamlets","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Westminster","London","Female","120","[c]","40040","36130"
"Leaver Dept.","2023","Analysis","Westminster","London","Male","145","[c]","44690","37900"
"Leaver Dept.","2023","Analysis","Wiltshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wiltshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Glasgow City","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Glasgow City","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester South West","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Leeds","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Leeds","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Manchester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sheffield","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sheffield","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Swansea","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tower Hamlets","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tower Hamlets","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Westminster","London","Female","35","[c]","40590","38160"
"Leaver Dept.","2023","Commercial","Westminster","London","Male","30","[c]","44920","41060"
"Leaver Dept.","2023","Commercial","Wiltshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bristol, City of","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cardiff and Vale of Glamorgan","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Westminster","London","Female","130","[c]","42750","39070"
"Leaver Dept.","2023","Communications","Westminster","London","Male","80","[c]","41330","38350"
"Leaver Dept.","2023","Communications","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Brent","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
