"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Unknown","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Commercial Organisation","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Government Legal Department","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","London","30","[c]","36510","29890"
"Leaver CS","2023","50-59","Unknown","Home Office","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","North West (England)","35","[c]","28650","25880"
"Leaver CS","2023","50-59","Unknown","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Home Office","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Maritime and Coastguard Agency","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Medicines and Healthcare Products Regulatory Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","East of England","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","South East (England)","35","[c]","36370","33350"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","South West (England)","30","[c]","41500","34150"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Crime Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Royal Fleet Auxiliary","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","50-59","Unknown","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scottish Courts and Tribunals Service","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scottish Government (excl. agencies)","Scotland","30","[c]","50300","42860"
"Leaver CS","2023","50-59","Unknown","Scottish Prison Service","Scotland","80","[c]","37000","37060"
"Leaver CS","2023","50-59","Unknown","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Social Security Scotland","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","UK Health Security Agency","London","65","[c]","57160","53360"
"Leaver CS","2023","50-59","Unknown","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
