"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outer London - West and North West","20","[c]","27810","26290"
"New entrant CS","2023","Knowledge and Information Management","Shropshire and Staffordshire","10","[c]","27280","21780"
"New entrant CS","2023","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","39400","40800"
"New entrant CS","2023","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Derbyshire and Nottinghamshire","15","[c]","45300","49050"
"New entrant CS","2023","Legal","Devon","10","[c]","44540","47100"
"New entrant CS","2023","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Anglia","10","[c]","42140","38760"
"New entrant CS","2023","Legal","East Wales","45","[c]","46010","49050"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","25","[c]","51960","52360"
"New entrant CS","2023","Legal","Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","42560","49050"
"New entrant CS","2023","Legal","Greater Manchester","50","[c]","44690","49050"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","10","[c]","36220","37680"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","80","[c]","50940","55000"
"New entrant CS","2023","Legal","Inner London - West","275","[c]","45300","45230"
"New entrant CS","2023","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","15","[c]","43420","38760"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","30","[c]","37940","38760"
"New entrant CS","2023","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northumberland, and Tyne and Wear","15","[c]","37190","38760"
"New entrant CS","2023","Legal","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","15","[c]","45920","54100"
"New entrant CS","2023","Legal","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","15","[c]","47260","52360"
"New entrant CS","2023","Legal","West Midlands","30","[c]","40570","40130"
"New entrant CS","2023","Legal","West Wales and The Valleys","15","[c]","42260","38760"
"New entrant CS","2023","Legal","West Yorkshire","65","[c]","44050","49050"
"New entrant CS","2023","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","48770","38380"
"New entrant CS","2023","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Derbyshire and Nottinghamshire","30","[c]","41640","40590"
"New entrant CS","2023","Medicine","Devon","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Anglia","15","[c]","51830","32930"
"New entrant CS","2023","Medicine","East Wales","15","[c]","45810","38290"
"New entrant CS","2023","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex","10","[c]","48040","44430"
"New entrant CS","2023","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","45700","33710"
"New entrant CS","2023","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Hampshire and Isle of Wight","30","[c]","46100","40590"
"New entrant CS","2023","Medicine","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inner London - East","15","[c]","60800","54090"
"New entrant CS","2023","Medicine","Inner London - West","20","[c]","81340","89450"
"New entrant CS","2023","Medicine","Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire","10","[c]","44870","33710"
"New entrant CS","2023","Medicine","North Yorkshire","20","[c]","44030","33320"
"New entrant CS","2023","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outer London - West and North West","15","[c]","89500","93180"
"New entrant CS","2023","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Shropshire and Staffordshire","10","[c]","66510","74540"
"New entrant CS","2023","Medicine","Surrey, East and West Sussex","10","[c]","61030","40590"
"New entrant CS","2023","Medicine","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","430","[c]","26800","25480"
"New entrant CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","610","[c]","27610","24220"
"New entrant CS","2023","Operational Delivery","Cheshire","415","[c]","28190","28880"
"New entrant CS","2023","Operational Delivery","Cornwall and Isles of Scilly","70","[c]","25230","23640"
"New entrant CS","2023","Operational Delivery","Cumbria","245","[c]","23520","22150"
"New entrant CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","1160","[c]","24830","22870"
"New entrant CS","2023","Operational Delivery","Devon","525","[c]","25410","23390"
"New entrant CS","2023","Operational Delivery","Dorset and Somerset","315","[c]","25130","23640"
"New entrant CS","2023","Operational Delivery","East Anglia","1095","[c]","25410","23640"
"New entrant CS","2023","Operational Delivery","East Wales","1205","[c]","25310","23230"
"New entrant CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","450","[c]","26110","25920"
"New entrant CS","2023","Operational Delivery","Eastern Scotland","575","[c]","25750","24710"
"New entrant CS","2023","Operational Delivery","Essex","435","[c]","25080","23640"
"New entrant CS","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","1095","[c]","27480","24070"
"New entrant CS","2023","Operational Delivery","Greater Manchester","1420","[c]","24780","23640"
"New entrant CS","2023","Operational Delivery","Hampshire and Isle of Wight","1150","[c]","24820","22520"
"New entrant CS","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","325","[c]","25070","23640"
"New entrant CS","2023","Operational Delivery","Highlands and Islands","70","[c]","25330","23190"
"New entrant CS","2023","Operational Delivery","Inner London - East","850","[c]","31130","27640"
"New entrant CS","2023","Operational Delivery","Inner London - West","1120","[c]","32880","29660"
"New entrant CS","2023","Operational Delivery","Kent","1130","[c]","26070","25750"
"New entrant CS","2023","Operational Delivery","Lancashire","940","[c]","24870","23640"
"New entrant CS","2023","Operational Delivery","Leicestershire, Rutland and Northamptonshire","715","[c]","24780","23230"
"New entrant CS","2023","Operational Delivery","Lincolnshire","290","[c]","25840","24070"
"New entrant CS","2023","Operational Delivery","Merseyside","2490","[c]","23720","22400"
"New entrant CS","2023","Operational Delivery","North Eastern Scotland","80","[c]","27610","25710"
"New entrant CS","2023","Operational Delivery","North Yorkshire","235","[c]","24480","23230"
"New entrant CS","2023","Operational Delivery","Northern Ireland","400","[c]","24640","22520"
"New entrant CS","2023","Operational Delivery","Northumberland, and Tyne and Wear","1165","[c]","24180","22520"
"New entrant CS","2023","Operational Delivery","Outer London - East and North East","265","[c]","30030","29630"
"New entrant CS","2023","Operational Delivery","Outer London - South","790","[c]","28000","26760"
"New entrant CS","2023","Operational Delivery","Outer London - West and North West","925","[c]","29930","29750"
"New entrant CS","2023","Operational Delivery","Overseas","15","[c]","41690","39680"
"New entrant CS","2023","Operational Delivery","Shropshire and Staffordshire","680","[c]","26180","24070"
"New entrant CS","2023","Operational Delivery","South Yorkshire","1195","[c]","24940","23640"
"New entrant CS","2023","Operational Delivery","Southern Scotland","380","[c]","23650","22520"
"New entrant CS","2023","Operational Delivery","Surrey, East and West Sussex","715","[c]","27520","26750"
"New entrant CS","2023","Operational Delivery","Tees Valley and Durham","1120","[c]","25600","23640"
"New entrant CS","2023","Operational Delivery","Unknown","135","[c]","26340","25750"
"New entrant CS","2023","Operational Delivery","West Central Scotland","1065","[c]","24630","22520"
"New entrant CS","2023","Operational Delivery","West Midlands","1590","[c]","24830","22520"
"New entrant CS","2023","Operational Delivery","West Wales and The Valleys","1145","[c]","23250","22500"
"New entrant CS","2023","Operational Delivery","West Yorkshire","1485","[c]","25340","23640"
"New entrant CS","2023","Operational Research","Derbyshire and Nottinghamshire","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","East Wales","20","[c]","24090","22520"
"New entrant CS","2023","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","37990","36920"
"New entrant CS","2023","Operational Research","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Hampshire and Isle of Wight","45","[c]","31830","28360"
"New entrant CS","2023","Operational Research","Inner London - East","10","[c]","38150","35720"
"New entrant CS","2023","Operational Research","Inner London - West","25","[c]","38040","36130"
"New entrant CS","2023","Operational Research","Lancashire","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northumberland, and Tyne and Wear","10","[c]","23690","22520"
"New entrant CS","2023","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Southern Scotland","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Central Scotland","20","[c]","22520","22520"
"New entrant CS","2023","Operational Research","West Midlands","10","[c]","37850","31310"
"New entrant CS","2023","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","26230","19770"
"New entrant CS","2023","Other","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Derbyshire and Nottinghamshire","15","[c]","30900","31270"
"New entrant CS","2023","Other","Devon","90","[c]","23940","19770"
"New entrant CS","2023","Other","Dorset and Somerset","55","[c]","25600","21690"
"New entrant CS","2023","Other","East Anglia","25","[c]","22740","21580"
"New entrant CS","2023","Other","East Wales","25","[c]","30400","24030"
"New entrant CS","2023","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
