"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport","London","Female","5","[c]","[c]","[c]"
