"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Health and Safety Executive","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Health and Safety Executive","Outside London","AO","15","[c]","21540","21540"
"New entrant CS","2023","50-59","Health and Safety Executive","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Health and Safety Executive","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Health and Safety Executive","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Health and Safety Executive","Outside London","SEO","15","[c]","46140","42830"
"New entrant CS","2023","50-59","Home Office","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","London","AO","90","[c]","26360","26400"
"New entrant CS","2023","50-59","Home Office","London","EO","110","[c]","30600","29750"
"New entrant CS","2023","50-59","Home Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","London","G7","10","[c]","60160","59290"
"New entrant CS","2023","50-59","Home Office","London","HEO","15","[c]","36070","36000"
"New entrant CS","2023","50-59","Home Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Outside London","AA","10","[c]","19600","19500"
"New entrant CS","2023","50-59","Home Office","Outside London","AO","355","[c]","22410","22400"
"New entrant CS","2023","50-59","Home Office","Outside London","EO","395","[c]","27330","25750"
"New entrant CS","2023","50-59","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Outside London","HEO","25","[c]","32090","32000"
"New entrant CS","2023","50-59","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Outside London","SEO","15","[c]","39790","39000"
"New entrant CS","2023","50-59","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Unknown","EO","10","[c]","31970","34630"
"New entrant CS","2023","50-59","Institute for Apprenticeships and Technical Education","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Institute for Apprenticeships and Technical Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Institute for Apprenticeships and Technical Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Institute for Apprenticeships and Technical Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intellectual Property Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal Aid Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal Aid Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Maritime and Coastguard Agency","Outside London","AO","15","[c]","22500","22500"
"New entrant CS","2023","50-59","Maritime and Coastguard Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Maritime and Coastguard Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Maritime and Coastguard Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Met Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Met Office","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Met Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Met Office","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","EO","10","[c]","29900","30230"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","AA","150","[c]","23930","24430"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","AO","190","[c]","24150","22220"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","EO","135","[c]","27780","27080"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","G6","20","[c]","77140","66490"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","G7","20","[c]","57910","54530"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","HEO","110","[c]","35180","33830"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Outside London","SEO","60","[c]","42550","41000"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","HEO","10","[c]","31390","31270"
"New entrant CS","2023","50-59","Ministry of Justice (excl. agencies)","Outside London","SEO","10","[c]","37810","37680"
"New entrant CS","2023","50-59","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Outside London","EO","50","[c]","35530","36040"
"New entrant CS","2023","50-59","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Outside London","HEO","20","[c]","42220","42110"
"New entrant CS","2023","50-59","National Crime Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Records of Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Savings and Investments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","National Savings and Investments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","G7","35","[c]","75460","77470"
