"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Policy","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","SEO/HEO","Heterosexual / straight","355","[c]","36380","35240"
"New entrant CS","2023","Policy","London","SEO/HEO","LGBO","85","[c]","36800","35050"
"New entrant CS","2023","Policy","London","SEO/HEO","Undeclared","55","[c]","36080","34490"
"New entrant CS","2023","Policy","London","SEO/HEO","Unknown","170","[c]","37940","36000"
"New entrant CS","2023","Policy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA/AO","Heterosexual / straight","30","[c]","21980","21780"
"New entrant CS","2023","Policy","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA/AO","Unknown","35","[c]","20030","19360"
"New entrant CS","2023","Policy","Outside London","EO","Heterosexual / straight","95","[c]","25750","25860"
"New entrant CS","2023","Policy","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","G6/G7","Heterosexual / straight","100","[c]","53630","51570"
"New entrant CS","2023","Policy","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","Heterosexual / straight","315","[c]","34120","32460"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","LGBO","50","[c]","34020","31940"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","Undeclared","35","[c]","34100","31880"
"New entrant CS","2023","Policy","Outside London","SEO/HEO","Unknown","110","[c]","33980","31770"
"New entrant CS","2023","Policy","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Heterosexual / straight","35","[c]","27790","28720"
"New entrant CS","2023","Project Delivery","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Heterosexual / straight","40","[c]","62110","60000"
"New entrant CS","2023","Project Delivery","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Heterosexual / straight","90","[c]","37570","36000"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Unknown","125","[c]","34000","35210"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Heterosexual / straight","35","[c]","22580","22520"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","AA/AO","Unknown","50","[c]","22200","23390"
"New entrant CS","2023","Project Delivery","Outside London","EO","Heterosexual / straight","95","[c]","26140","25900"
"New entrant CS","2023","Project Delivery","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","EO","Unknown","55","[c]","26430","26000"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Heterosexual / straight","135","[c]","54280","52550"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","G6/G7","Unknown","35","[c]","57600","54440"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Heterosexual / straight","310","[c]","36480","34550"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","SEO/HEO","Unknown","155","[c]","34850","33990"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Heterosexual / straight","40","[c]","36380","32880"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","Unknown","35","[c]","31500","26000"
"New entrant CS","2023","Property","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","AA/AO","Heterosexual / straight","85","[c]","21950","22520"
"New entrant CS","2023","Property","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","AA/AO","Unknown","90","[c]","21410","22520"
"New entrant CS","2023","Property","Outside London","EO","Heterosexual / straight","65","[c]","27000","27080"
"New entrant CS","2023","Property","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","EO","Unknown","35","[c]","26620","27080"
"New entrant CS","2023","Property","Outside London","G6/G7","Heterosexual / straight","35","[c]","56440","55030"
"New entrant CS","2023","Property","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Heterosexual / straight","125","[c]","36920","34700"
"New entrant CS","2023","Property","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO/HEO","Unknown","75","[c]","36190","34400"
"New entrant CS","2023","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","EO","Heterosexual / straight","55","[c]","28430","28480"
"New entrant CS","2023","Psychology","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
