"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Hertfordshire CC","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Hertfordshire CC","Outside London","Unknown","Unknown","40","40","27590","26840"
"In post","2023","Hounslow and Richmond upon Thames","London","AA","Heterosexual / straight","125","115","25390","26630"
"In post","2023","Hounslow and Richmond upon Thames","London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","AA","Undeclared","15","10","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","AA","Unknown","45","40","24580","23500"
"In post","2023","Hounslow and Richmond upon Thames","London","AO","Heterosexual / straight","415","385","30040","27400"
"In post","2023","Hounslow and Richmond upon Thames","London","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","AO","Undeclared","55","50","28270","26400"
"In post","2023","Hounslow and Richmond upon Thames","London","AO","Unknown","195","185","30720","34110"
"In post","2023","Hounslow and Richmond upon Thames","London","EO","Heterosexual / straight","555","530","31930","31260"
"In post","2023","Hounslow and Richmond upon Thames","London","EO","LGBO","35","35","31320","31310"
"In post","2023","Hounslow and Richmond upon Thames","London","EO","Undeclared","80","70","31540","31210"
"In post","2023","Hounslow and Richmond upon Thames","London","EO","Unknown","230","220","30630","29890"
"In post","2023","Hounslow and Richmond upon Thames","London","G6","Heterosexual / straight","30","30","66240","66660"
"In post","2023","Hounslow and Richmond upon Thames","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","G7","Heterosexual / straight","85","85","56770","55350"
"In post","2023","Hounslow and Richmond upon Thames","London","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","G7","Unknown","35","35","49850","48340"
"In post","2023","Hounslow and Richmond upon Thames","London","HEO","Heterosexual / straight","350","340","36140","36180"
"In post","2023","Hounslow and Richmond upon Thames","London","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","HEO","Undeclared","60","55","35580","36160"
"In post","2023","Hounslow and Richmond upon Thames","London","HEO","Unknown","80","75","34610","35200"
"In post","2023","Hounslow and Richmond upon Thames","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","SEO","Heterosexual / straight","195","190","44330","43650"
"In post","2023","Hounslow and Richmond upon Thames","London","SEO","LGBO","25","25","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","SEO","Undeclared","35","30","45290","44820"
"In post","2023","Hounslow and Richmond upon Thames","London","SEO","Unknown","70","70","43280","42770"
"In post","2023","Hounslow and Richmond upon Thames","London","Unknown","Heterosexual / straight","65","65","34730","31950"
"In post","2023","Hounslow and Richmond upon Thames","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","London","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","Unknown","15","15","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","Heterosexual / straight","165","140","23330","21690"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","Undeclared","30","25","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","Unknown","100","90","24510","24710"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","Heterosexual / straight","310","285","29850","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","LGBO","15","10","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","Undeclared","35","30","28450","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","Unknown","135","125","31120","30440"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","Heterosexual / straight","55","50","55710","53070"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","Heterosexual / straight","85","80","36670","34670"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","Heterosexual / straight","40","40","43740","43440"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","Unknown","15","10","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","Heterosexual / straight","75","70","21670","21380"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","Unknown","35","30","22770","22080"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","Heterosexual / straight","235","225","23210","22220"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","Unknown","110","110","25900","26220"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","Heterosexual / straight","260","240","29660","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","Unknown","100","90","32100","31940"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","Heterosexual / straight","35","35","56390","54440"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","Heterosexual / straight","125","120","36350","34730"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","Unknown","40","35","38460","39360"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","Heterosexual / straight","65","60","44520","44990"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AO","Heterosexual / straight","40","40","22440","22220"
"In post","2023","Isle of Anglesey","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AO","Unknown","15","15","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","EO","Heterosexual / straight","85","75","27540","27650"
"In post","2023","Isle of Anglesey","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","HEO","Heterosexual / straight","30","30","34120","34110"
"In post","2023","Isle of Anglesey","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","SEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","AA","Heterosexual / straight","85","75","23110","23230"
"In post","2023","Isle of Wight","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","AA","Undeclared","5","5","[c]","[c]"
