"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","45","40","39380","31610"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Devon","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Anglia","20","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Wales","30","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Essex","30","30","43390","40800"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","50","50","42540","49050"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","40","40","40160","34110"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Inner London - West","225","210","47230","41340"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Kent","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Lancashire","30","30","38750","34640"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Merseyside","45","45","38560","32000"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","30","30","34200","28200"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","40","35","45670","47450"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Midlands","60","55","41650","46550"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","55","50","37760","32920"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","East Wales","30","30","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Cumbria","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","40","35","35610","35040"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","East Anglia","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","900","860","39360","38790"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Lincolnshire","30","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Southern Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","565","545","41540","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","275","260","44350","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","35","35","45210","39610"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","470","460","50480","54710"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","10","10","[c]","[c]"
