"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department of Health and Social Care","Cambridgeshire CC","Outside London","SEO/HEO","55","55","37050","35570"
"In post","2023","Department of Health and Social Care","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Causeway Coast and Glens","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Hampshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire East","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire West and Chester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire West and Chester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Chorley and West Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Croydon","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Croydon","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Croydon","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Derby","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Derry City and Strabane","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Devon CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Devon CC","Outside London","G6/G7","20","15","58260","53350"
"In post","2023","Department of Health and Social Care","Devon CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Devon CC","Outside London","SEO/HEO","15","15","37570","37300"
"In post","2023","Department of Health and Social Care","Dorset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dudley","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dudley","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Dumfries and Galloway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Ealing","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Ealing","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Kent","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Lancashire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Lancashire","Outside London","SEO/HEO","10","10","35080","35950"
"In post","2023","Department of Health and Social Care","East Lothian and Midlothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Merseyside","Outside London","G6/G7","10","10","56220","50830"
"In post","2023","Department of Health and Social Care","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Merseyside","Outside London","SEO/HEO","15","15","36220","38120"
"In post","2023","Department of Health and Social Care","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Surrey","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Sussex CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Sussex CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Enfield","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Enfield","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
