"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","No function","Science and Engineering","HEO","130","[c]","34020","33000"
"New entrant CS","2023","Unknown","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Science and Engineering","SEO","85","[c]","45210","44000"
"New entrant CS","2023","Unknown","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","G7","10","[c]","[c]","[c]"
