"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","27860","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","Outside London","20","[c]","29870","29150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","20","[c]","26840","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","75","[c]","26980","24920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","25","[c]","25060","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","10","[c]","34510","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","105","[c]","28920","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","25","[c]","24390","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","London","10","[c]","26120","24280"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","15","[c]","35120","31880"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","London","25","[c]","36850","35040"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","42490","38460"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Outside London","25","[c]","47210","38460"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","London","85","[c]","48530","41410"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","London","155","[c]","36890","28370"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Outside London","50","[c]","33580","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","40","[c]","37880","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Outside London","150","[c]","30630","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Outside London","10","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","29040","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Outside London","30","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","London","25","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","London","320","[c]","28830","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Outside London","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","10","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Outside London","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Outside London","10","[c]","29330","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","20","[c]","31560","30350"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","40","[c]","27550","25970"
"New entrant CS","2023","Charity Commission","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Inner London - West","London","10","[c]","38760","38800"
"New entrant CS","2023","Charity Commission","Charity Commission","Merseyside","Outside London","70","[c]","30880","30170"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","270","[c]","30810","25610"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","15","[c]","26360","25610"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
