"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Internal Audit","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Inner London - West","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Inner London - West","G7","10","[c]","53670","53590"
"Leaver Dept.","2023","International Trade","Inner London - West","HEO","25","[c]","33000","32120"
"Leaver Dept.","2023","International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Inner London - West","SEO","20","[c]","39760","39070"
"Leaver Dept.","2023","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - West","G6","25","[c]","68510","65760"
"Leaver Dept.","2023","Legal","Inner London - West","G7","40","[c]","54560","52540"
"Leaver Dept.","2023","Legal","Inner London - West","HEO","15","[c]","36320","34260"
"Leaver Dept.","2023","Legal","Inner London - West","SCS level","10","[c]","86000","79940"
"Leaver Dept.","2023","Legal","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","EO","20","[c]","29880","29290"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","35","[c]","28660","28120"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cheshire","AO","20","[c]","21800","21690"
"Leaver Dept.","2023","Operational Delivery","Cheshire","EO","30","[c]","27380","27570"
"Leaver Dept.","2023","Operational Delivery","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cheshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cumbria","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","AO","35","[c]","21640","21780"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","EO","65","[c]","27490","28120"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","AO","45","[c]","21920","21690"
"Leaver Dept.","2023","Operational Delivery","Devon","EO","30","[c]","27050","27740"
"Leaver Dept.","2023","Operational Delivery","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","AO","25","[c]","21950","21780"
"Leaver Dept.","2023","Operational Delivery","East Anglia","EO","45","[c]","27540","28120"
"Leaver Dept.","2023","Operational Delivery","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Wales","AO","75","[c]","21470","21690"
"Leaver Dept.","2023","Operational Delivery","East Wales","EO","65","[c]","26910","27570"
"Leaver Dept.","2023","Operational Delivery","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Wales","G7","15","[c]","55540","54650"
"Leaver Dept.","2023","Operational Delivery","East Wales","HEO","25","[c]","31910","31060"
"Leaver Dept.","2023","Operational Delivery","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Wales","SEO","20","[c]","39410","38700"
"Leaver Dept.","2023","Operational Delivery","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","10","[c]","27510","27610"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","AO","140","[c]","21710","21690"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","EO","110","[c]","27880","27570"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","HEO","15","[c]","33980","34170"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Essex","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Essex","EO","20","[c]","28090","27370"
"Leaver Dept.","2023","Operational Delivery","Essex","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","50","[c]","21950","21780"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","[c]","27600","27840"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","25","[c]","32670","33340"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","AO","140","[c]","21620","21780"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","EO","130","[c]","27500","28120"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","HEO","35","[c]","31730","31990"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","SEO","15","[c]","38200","38070"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","AA","10","[c]","21580","21200"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","AO","40","[c]","21540","21200"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","EO","25","[c]","27180","28120"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","HEO","15","[c]","32750","31060"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AO","20","[c]","21890","21780"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","AO","50","[c]","25440","25480"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","EO","115","[c]","31900","32520"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","HEO","40","[c]","37810","35410"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","SEO","15","[c]","45980","45510"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","AO","80","[c]","24630","24560"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","EO","125","[c]","29820","29660"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","G6","25","[c]","67890","67270"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","G7","70","[c]","56050","55150"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","HEO","110","[c]","34320","34260"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","SCS level","20","[c]","95540","93000"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","SEO","85","[c]","42230","41750"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Kent","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Kent","AO","65","[c]","23340","22500"
"Leaver Dept.","2023","Operational Delivery","Kent","EO","50","[c]","29700","31280"
"Leaver Dept.","2023","Operational Delivery","Kent","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Lancashire","AO","65","[c]","21600","21690"
"Leaver Dept.","2023","Operational Delivery","Lancashire","EO","40","[c]","28010","28120"
