"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Tees Valley and Durham","Outside London","Female","340","[c]","26030","24070"
"New entrant CS","2023","20-29","Tees Valley and Durham","Outside London","Male","265","[c]","26760","28120"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","40","[c]","26160","25480"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","115","[c]","23120","21780"
"New entrant CS","2023","20-29","West Central Scotland","Outside London","Female","585","[c]","25760","22920"
"New entrant CS","2023","20-29","West Central Scotland","Outside London","Male","495","[c]","25950","23450"
"New entrant CS","2023","20-29","West Midlands","Outside London","Female","660","[c]","25140","22520"
"New entrant CS","2023","20-29","West Midlands","Outside London","Male","480","[c]","25130","22520"
"New entrant CS","2023","20-29","West Wales and The Valleys","Outside London","Female","315","[c]","23280","22500"
"New entrant CS","2023","20-29","West Wales and The Valleys","Outside London","Male","200","[c]","23810","22500"
"New entrant CS","2023","20-29","West Yorkshire","Outside London","Female","605","[c]","26530","25190"
"New entrant CS","2023","20-29","West Yorkshire","Outside London","Male","455","[c]","26250","24570"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Female","65","[c]","28190","25480"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Male","45","[c]","30840","30880"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","120","[c]","31040","26840"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","105","[c]","31160","32380"
"New entrant CS","2023","30-39","Cheshire","Outside London","Female","75","[c]","29850","28880"
"New entrant CS","2023","30-39","Cheshire","Outside London","Male","60","[c]","30490","28880"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cumbria","Outside London","Female","35","[c]","28640","22890"
"New entrant CS","2023","30-39","Cumbria","Outside London","Male","35","[c]","28070","23640"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Female","220","[c]","28620","23640"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Male","145","[c]","29350","27770"
"New entrant CS","2023","30-39","Devon","Outside London","Female","130","[c]","28540","25920"
"New entrant CS","2023","30-39","Devon","Outside London","Male","110","[c]","30090","28500"
"New entrant CS","2023","30-39","Dorset and Somerset","Outside London","Female","65","[c]","29780","27610"
"New entrant CS","2023","30-39","Dorset and Somerset","Outside London","Male","65","[c]","29290","28880"
"New entrant CS","2023","30-39","East Anglia","Outside London","Female","195","[c]","26860","24070"
"New entrant CS","2023","30-39","East Anglia","Outside London","Male","150","[c]","28830","28880"
"New entrant CS","2023","30-39","East Wales","Outside London","Female","320","[c]","29400","25610"
"New entrant CS","2023","30-39","East Wales","Outside London","Male","270","[c]","32870","28880"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","65","[c]","25600","23850"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","70","[c]","28280","28880"
"New entrant CS","2023","30-39","Eastern Scotland","Outside London","Female","415","[c]","32740","29100"
"New entrant CS","2023","30-39","Eastern Scotland","Outside London","Male","340","[c]","33180","29100"
"New entrant CS","2023","30-39","Essex","Outside London","Female","60","[c]","26250","23640"
"New entrant CS","2023","30-39","Essex","Outside London","Male","40","[c]","29430","28880"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","460","[c]","32860","30650"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","365","[c]","35750","33830"
"New entrant CS","2023","30-39","Greater Manchester","Outside London","Female","330","[c]","31340","25910"
"New entrant CS","2023","30-39","Greater Manchester","Outside London","Male","310","[c]","32310","28300"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Outside London","Female","225","[c]","30190","27020"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Outside London","Male","215","[c]","32250","29020"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","60","[c]","26660","23640"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","45","[c]","27910","27500"
"New entrant CS","2023","30-39","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inner London - East","London","Female","260","[c]","41270","35410"
"New entrant CS","2023","30-39","Inner London - East","London","Male","230","[c]","43870","39110"
"New entrant CS","2023","30-39","Inner London - West","London","Female","520","[c]","43000","40800"
"New entrant CS","2023","30-39","Inner London - West","London","Male","490","[c]","43030","40260"
"New entrant CS","2023","30-39","Kent","Outside London","Female","125","[c]","26650","25610"
"New entrant CS","2023","30-39","Kent","Outside London","Male","145","[c]","26950","25750"
"New entrant CS","2023","30-39","Lancashire","Outside London","Female","170","[c]","28600","24440"
"New entrant CS","2023","30-39","Lancashire","Outside London","Male","155","[c]","29280","28120"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","105","[c]","24910","23230"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","80","[c]","26870","24070"
"New entrant CS","2023","30-39","Lincolnshire","Outside London","Female","30","[c]","30350","28880"
"New entrant CS","2023","30-39","Lincolnshire","Outside London","Male","45","[c]","32830","28880"
"New entrant CS","2023","30-39","Merseyside","Outside London","Female","425","[c]","26040","22520"
"New entrant CS","2023","30-39","Merseyside","Outside London","Male","335","[c]","25930","23640"
"New entrant CS","2023","30-39","North Eastern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","North Eastern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","North Yorkshire","Outside London","Female","75","[c]","32360","26910"
"New entrant CS","2023","30-39","North Yorkshire","Outside London","Male","65","[c]","33520","30320"
"New entrant CS","2023","30-39","Northern Ireland","Outside London","Female","95","[c]","28510","22520"
"New entrant CS","2023","30-39","Northern Ireland","Outside London","Male","80","[c]","28290","22520"
"New entrant CS","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Female","285","[c]","27900","23640"
"New entrant CS","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Male","205","[c]","31790","27770"
"New entrant CS","2023","30-39","Outer London - East and North East","London","Female","35","[c]","31550","27690"
"New entrant CS","2023","30-39","Outer London - East and North East","London","Male","35","[c]","35130","32110"
"New entrant CS","2023","30-39","Outer London - South","London","Female","175","[c]","32220","29750"
"New entrant CS","2023","30-39","Outer London - South","London","Male","125","[c]","33360","29750"
"New entrant CS","2023","30-39","Outer London - West and North West","London","Female","115","[c]","33910","29750"
"New entrant CS","2023","30-39","Outer London - West and North West","London","Male","140","[c]","34270","29890"
"New entrant CS","2023","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Outside London","Female","170","[c]","29250","28000"
"New entrant CS","2023","30-39","Shropshire and Staffordshire","Outside London","Male","165","[c]","32810","28880"
"New entrant CS","2023","30-39","South Yorkshire","Outside London","Female","200","[c]","27630","25750"
"New entrant CS","2023","30-39","South Yorkshire","Outside London","Male","190","[c]","28170","25750"
"New entrant CS","2023","30-39","Southern Scotland","Outside London","Female","95","[c]","25970","22520"
"New entrant CS","2023","30-39","Southern Scotland","Outside London","Male","80","[c]","25780","22860"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","Outside London","Female","105","[c]","31970","28880"
"New entrant CS","2023","30-39","Surrey, East and West Sussex","Outside London","Male","110","[c]","32870","29080"
"New entrant CS","2023","30-39","Tees Valley and Durham","Outside London","Female","205","[c]","28130","24830"
"New entrant CS","2023","30-39","Tees Valley and Durham","Outside London","Male","190","[c]","30400","28880"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","45","[c]","27490","24330"
"New entrant CS","2023","30-39","West Central Scotland","Outside London","Female","470","[c]","29770","28120"
"New entrant CS","2023","30-39","West Central Scotland","Outside London","Male","435","[c]","30020","25750"
"New entrant CS","2023","30-39","West Midlands","Outside London","Female","350","[c]","27720","23640"
"New entrant CS","2023","30-39","West Midlands","Outside London","Male","250","[c]","29360","25750"
"New entrant CS","2023","30-39","West Wales and The Valleys","Outside London","Female","235","[c]","25780","22500"
"New entrant CS","2023","30-39","West Wales and The Valleys","Outside London","Male","125","[c]","27960","22510"
"New entrant CS","2023","30-39","West Yorkshire","Outside London","Female","290","[c]","30490","28120"
"New entrant CS","2023","30-39","West Yorkshire","Outside London","Male","240","[c]","30960","28120"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Female","60","[c]","30560","25480"
"New entrant CS","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Male","45","[c]","31390","27920"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","100","[c]","32390","27840"
"New entrant CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","95","[c]","35060","32380"
"New entrant CS","2023","40-49","Cheshire","Outside London","Female","60","[c]","34390","30440"
"New entrant CS","2023","40-49","Cheshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cumbria","Outside London","Female","40","[c]","25360","22150"
"New entrant CS","2023","40-49","Cumbria","Outside London","Male","35","[c]","34140","27920"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Female","150","[c]","30500","25160"
"New entrant CS","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Male","105","[c]","31020","27880"
"New entrant CS","2023","40-49","Devon","Outside London","Female","105","[c]","33470","28120"
"New entrant CS","2023","40-49","Devon","Outside London","Male","75","[c]","33550","28880"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","Female","65","[c]","28410","23640"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","Male","50","[c]","32010","28880"
"New entrant CS","2023","40-49","East Anglia","Outside London","Female","140","[c]","30760","25520"
"New entrant CS","2023","40-49","East Anglia","Outside London","Male","120","[c]","31670","28880"
"New entrant CS","2023","40-49","East Wales","Outside London","Female","220","[c]","32830","27890"
"New entrant CS","2023","40-49","East Wales","Outside London","Male","170","[c]","36890","32500"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","50","[c]","26630","23850"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","35","[c]","29570","28880"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","Female","305","[c]","34290","29100"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","Male","190","[c]","37530","33520"
"New entrant CS","2023","40-49","Essex","Outside London","Female","50","[c]","31610","23640"
"New entrant CS","2023","40-49","Essex","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","315","[c]","35170","32500"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","300","[c]","39370","35000"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","Female","240","[c]","32140","26990"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","Male","210","[c]","35350","28880"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Female","175","[c]","32710","27080"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Male","165","[c]","34860","31060"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","45","[c]","30750","23640"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - East","London","Female","155","[c]","43260","35700"
"New entrant CS","2023","40-49","Inner London - East","London","Male","135","[c]","48530","41190"
"New entrant CS","2023","40-49","Inner London - West","London","Female","270","[c]","48860","43160"
"New entrant CS","2023","40-49","Inner London - West","London","Male","220","[c]","52350","45270"
"New entrant CS","2023","40-49","Kent","Outside London","Female","105","[c]","28470","25750"
"New entrant CS","2023","40-49","Kent","Outside London","Male","100","[c]","27230","25750"
"New entrant CS","2023","40-49","Lancashire","Outside London","Female","105","[c]","27330","23640"
"New entrant CS","2023","40-49","Lancashire","Outside London","Male","80","[c]","30300","27490"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","80","[c]","25400","22400"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","60","[c]","28180","26780"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","Female","50","[c]","29330","23640"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Merseyside","Outside London","Female","280","[c]","25860","22520"
"New entrant CS","2023","40-49","Merseyside","Outside London","Male","150","[c]","27150","23640"
"New entrant CS","2023","40-49","North Eastern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Eastern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","Female","55","[c]","33440","29180"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","Male","50","[c]","37150","31180"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","Female","60","[c]","27530","22520"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","Male","45","[c]","29460","25750"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Female","170","[c]","29910","23640"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Male","135","[c]","34210","28120"
"New entrant CS","2023","40-49","Outer London - East and North East","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - East and North East","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - South","London","Female","130","[c]","31200","27640"
"New entrant CS","2023","40-49","Outer London - South","London","Male","85","[c]","36770","29750"
"New entrant CS","2023","40-49","Outer London - West and North West","London","Female","90","[c]","33830","29750"
"New entrant CS","2023","40-49","Outer London - West and North West","London","Male","80","[c]","33250","29750"
"New entrant CS","2023","40-49","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","Female","115","[c]","32020","27580"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","Male","100","[c]","37520","34200"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","Female","140","[c]","31050","25750"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","Male","105","[c]","33820","25750"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","Female","60","[c]","27130","22720"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","Female","100","[c]","33130","28880"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","Male","70","[c]","38690","32910"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","Female","125","[c]","29780","25750"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","Male","120","[c]","32100","28880"
"New entrant CS","2023","40-49","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Male","30","[c]","28970","24490"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","Female","330","[c]","30540","27650"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","Male","245","[c]","33320","29100"
"New entrant CS","2023","40-49","West Midlands","Outside London","Female","240","[c]","30200","23640"
"New entrant CS","2023","40-49","West Midlands","Outside London","Male","150","[c]","33390","26780"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","Female","140","[c]","26050","22500"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","Male","105","[c]","26850","23640"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","Female","185","[c]","33670","28120"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","Male","155","[c]","33900","28120"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Female","45","[c]","29030","24070"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Male","55","[c]","32510","29880"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","55","[c]","30520","25920"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","80","[c]","36260","32000"
"New entrant CS","2023","50-59","Cheshire","Outside London","Female","40","[c]","31050","26810"
"New entrant CS","2023","50-59","Cheshire","Outside London","Male","45","[c]","35300","34250"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Male","30","[c]","36270","27110"
"New entrant CS","2023","50-59","Cumbria","Outside London","Female","30","[c]","25610","22150"
"New entrant CS","2023","50-59","Cumbria","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Female","115","[c]","29190","23230"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Male","105","[c]","31930","27130"
"New entrant CS","2023","50-59","Devon","Outside London","Female","70","[c]","29890","24430"
"New entrant CS","2023","50-59","Devon","Outside London","Male","100","[c]","30230","27500"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","Female","50","[c]","25220","23390"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","Male","60","[c]","31000","27310"
"New entrant CS","2023","50-59","East Anglia","Outside London","Female","115","[c]","26830","23640"
"New entrant CS","2023","50-59","East Anglia","Outside London","Male","115","[c]","31250","26780"
"New entrant CS","2023","50-59","East Wales","Outside London","Female","140","[c]","30310","23640"
"New entrant CS","2023","50-59","East Wales","Outside London","Male","120","[c]","34490","27490"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","30","[c]","27040","27140"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","Female","195","[c]","34040","29100"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","Male","160","[c]","34820","29100"
"New entrant CS","2023","50-59","Essex","Outside London","Female","50","[c]","26740","23230"
"New entrant CS","2023","50-59","Essex","Outside London","Male","35","[c]","27110","25880"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","170","[c]","34600","28880"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","280","[c]","42910","41000"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","Female","115","[c]","34710","25750"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","Male","125","[c]","34380","27890"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Female","185","[c]","27610","22520"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Male","200","[c]","31100","27080"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","[c]","26620","23430"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","35","[c]","29680","23640"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","Male","40","[c]","26410","25740"
"New entrant CS","2023","50-59","Inner London - East","London","Female","80","[c]","41710","34340"
"New entrant CS","2023","50-59","Inner London - East","London","Male","90","[c]","48210","41190"
"New entrant CS","2023","50-59","Inner London - West","London","Female","180","[c]","44530","36400"
"New entrant CS","2023","50-59","Inner London - West","London","Male","150","[c]","55270","45540"
"New entrant CS","2023","50-59","Kent","Outside London","Female","80","[c]","28740","25610"
"New entrant CS","2023","50-59","Kent","Outside London","Male","100","[c]","29610","25810"
"New entrant CS","2023","50-59","Lancashire","Outside London","Female","90","[c]","26050","22220"
"New entrant CS","2023","50-59","Lancashire","Outside London","Male","75","[c]","31810","27490"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","70","[c]","25470","23230"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","55","[c]","28720","23640"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","Male","40","[c]","33050","28180"
"New entrant CS","2023","50-59","Merseyside","Outside London","Female","225","[c]","24980","22400"
"New entrant CS","2023","50-59","Merseyside","Outside London","Male","150","[c]","25940","22520"
"New entrant CS","2023","50-59","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Eastern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","Female","50","[c]","34180","26810"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","Male","45","[c]","32740","28790"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Female","110","[c]","31420","23640"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Male","115","[c]","34920","26350"
"New entrant CS","2023","50-59","Outer London - East and North East","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - East and North East","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - South","London","Female","85","[c]","31090","26400"
"New entrant CS","2023","50-59","Outer London - South","London","Male","65","[c]","34470","29750"
"New entrant CS","2023","50-59","Outer London - West and North West","London","Female","70","[c]","31180","29750"
"New entrant CS","2023","50-59","Outer London - West and North West","London","Male","75","[c]","32260","29750"
"New entrant CS","2023","50-59","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Shropshire and Staffordshire","Outside London","Female","70","[c]","28750","23230"
"New entrant CS","2023","50-59","Shropshire and Staffordshire","Outside London","Male","100","[c]","34520","30080"
"New entrant CS","2023","50-59","South Yorkshire","Outside London","Female","115","[c]","27190","23230"
"New entrant CS","2023","50-59","South Yorkshire","Outside London","Male","80","[c]","29550","25750"
"New entrant CS","2023","50-59","Southern Scotland","Outside London","Female","60","[c]","26100","23190"
"New entrant CS","2023","50-59","Southern Scotland","Outside London","Male","50","[c]","26350","24710"
"New entrant CS","2023","50-59","Surrey, East and West Sussex","Outside London","Female","80","[c]","33510","26630"
"New entrant CS","2023","50-59","Surrey, East and West Sussex","Outside London","Male","95","[c]","35640","28880"
"New entrant CS","2023","50-59","Tees Valley and Durham","Outside London","Female","105","[c]","29390","23230"
"New entrant CS","2023","50-59","Tees Valley and Durham","Outside London","Male","80","[c]","29580","25880"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Central Scotland","Outside London","Female","270","[c]","29070","25750"
"New entrant CS","2023","50-59","West Central Scotland","Outside London","Male","220","[c]","32130","25810"
"New entrant CS","2023","50-59","West Midlands","Outside London","Female","165","[c]","30960","23640"
"New entrant CS","2023","50-59","West Midlands","Outside London","Male","120","[c]","34430","26960"
"New entrant CS","2023","50-59","West Wales and The Valleys","Outside London","Female","115","[c]","25880","22500"
"New entrant CS","2023","50-59","West Wales and The Valleys","Outside London","Male","90","[c]","29600","25790"
"New entrant CS","2023","50-59","West Yorkshire","Outside London","Female","110","[c]","31940","24070"
"New entrant CS","2023","50-59","West Yorkshire","Outside London","Male","100","[c]","38310","28880"
"New entrant CS","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Derbyshire and Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Derbyshire and Nottinghamshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Devon","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Devon","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Dorset and Somerset","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Dorset and Somerset","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Anglia","Outside London","Female","30","[c]","27570","23230"
"New entrant CS","2023","60-64","East Anglia","Outside London","Male","35","[c]","34810","28480"
"New entrant CS","2023","60-64","East Wales","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Wales","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Eastern Scotland","Outside London","Female","35","[c]","31890","29100"
"New entrant CS","2023","60-64","Eastern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Essex","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","60","[c]","38840","33830"
"New entrant CS","2023","60-64","Greater Manchester","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Greater Manchester","Outside London","Male","25","[c]","[c]","[c]"
