"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Dorset and Somerset","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SEO/HEO","Heterosexual / straight","60","[c]","37940","37540"
"New entrant CS","2023","White","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","Unknown","Heterosexual / straight","45","[c]","23030","23640"
"New entrant CS","2023","White","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","AA/AO","Heterosexual / straight","450","[c]","25710","24070"
"New entrant CS","2023","White","East Anglia","AA/AO","LGBO","40","[c]","24270","23230"
"New entrant CS","2023","White","East Anglia","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","EO","Heterosexual / straight","55","[c]","27170","27080"
"New entrant CS","2023","White","East Anglia","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SEO/HEO","Heterosexual / straight","90","[c]","37020","34500"
"New entrant CS","2023","White","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","Unknown","Heterosexual / straight","105","[c]","23050","23640"
"New entrant CS","2023","White","East Anglia","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","AA/AO","Heterosexual / straight","520","[c]","23400","22400"
"New entrant CS","2023","White","East Wales","AA/AO","LGBO","70","[c]","23400","22520"
"New entrant CS","2023","White","East Wales","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","EO","Heterosexual / straight","155","[c]","26710","26780"
"New entrant CS","2023","White","East Wales","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","G6/G7","Heterosexual / straight","100","[c]","56630","53520"
"New entrant CS","2023","White","East Wales","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SEO/HEO","Heterosexual / straight","310","[c]","36590","35570"
"New entrant CS","2023","White","East Wales","SEO/HEO","LGBO","40","[c]","34940","32460"
"New entrant CS","2023","White","East Wales","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","Unknown","Heterosexual / straight","60","[c]","22420","23640"
"New entrant CS","2023","White","East Wales","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","210","[c]","26500","28880"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","65","[c]","22670","23640"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","AA/AO","Heterosexual / straight","265","[c]","22940","22400"
"New entrant CS","2023","White","Eastern Scotland","AA/AO","LGBO","35","[c]","22820","22500"
"New entrant CS","2023","White","Eastern Scotland","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","EO","Heterosexual / straight","220","[c]","28940","29100"
"New entrant CS","2023","White","Eastern Scotland","EO","LGBO","45","[c]","28610","29100"
"New entrant CS","2023","White","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","G6/G7","Heterosexual / straight","85","[c]","58890","55120"
"New entrant CS","2023","White","Eastern Scotland","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SEO/HEO","Heterosexual / straight","200","[c]","38750","37600"
"New entrant CS","2023","White","Eastern Scotland","SEO/HEO","LGBO","35","[c]","36660","34170"
"New entrant CS","2023","White","Eastern Scotland","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","AA/AO","Heterosexual / straight","95","[c]","24500","23230"
"New entrant CS","2023","White","Essex","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","Unknown","Heterosexual / straight","55","[c]","23000","23640"
"New entrant CS","2023","White","Essex","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","465","[c]","23140","22220"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","60","[c]","23700","22520"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","65","[c]","22020","22220"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","240","[c]","27030","26780"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","195","[c]","55250","52590"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","680","[c]","35790","33830"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","45","[c]","35160","34000"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","45","[c]","33310","31060"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","70","[c]","33120","32650"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","170","[c]","28520","23640"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","AA/AO","Heterosexual / straight","335","[c]","23760","22260"
"New entrant CS","2023","White","Greater Manchester","AA/AO","LGBO","70","[c]","22950","21980"
"New entrant CS","2023","White","Greater Manchester","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","EO","Heterosexual / straight","145","[c]","26760","26870"
"New entrant CS","2023","White","Greater Manchester","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","G6/G7","Heterosexual / straight","85","[c]","56540","52600"
"New entrant CS","2023","White","Greater Manchester","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SEO/HEO","Heterosexual / straight","235","[c]","36770","36400"
"New entrant CS","2023","White","Greater Manchester","SEO/HEO","LGBO","40","[c]","34170","34400"
"New entrant CS","2023","White","Greater Manchester","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","SEO/HEO","Unknown","40","[c]","31310","28840"
"New entrant CS","2023","White","Greater Manchester","Unknown","Heterosexual / straight","145","[c]","22650","23640"
"New entrant CS","2023","White","Greater Manchester","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
