"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G7","Heterosexual / straight","50","[c]","55170","54630"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","HEO","Heterosexual / straight","80","[c]","33600","33210"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","Heterosexual / straight","45","[c]","31880","31290"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","Heterosexual / straight","30","[c]","39050","38020"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","HEO","Heterosexual / straight","35","[c]","35630","35430"
"Leaver Dept.","2023","Department for Transport","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AO","Heterosexual / straight","65","[c]","22330","22500"
"Leaver Dept.","2023","Department for Transport","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","EO","Heterosexual / straight","65","[c]","27130","26960"
"Leaver Dept.","2023","Department for Transport","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","HEO","Heterosexual / straight","85","[c]","32010","31660"
"Leaver Dept.","2023","Department for Transport","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SEO","Heterosexual / straight","40","[c]","40710","39820"
"Leaver Dept.","2023","Department for Transport","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","EO","Heterosexual / straight","195","[c]","32050","32520"
"Leaver Dept.","2023","Department for Work and Pensions","London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","EO","Unknown","35","[c]","31940","32520"
"Leaver Dept.","2023","Department for Work and Pensions","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","HEO","Heterosexual / straight","45","[c]","37260","39150"
"Leaver Dept.","2023","Department for Work and Pensions","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","London","SEO","LGBO","[c]","[c]","[c]","[c]"
