"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","No function","Inner London - East","3655","3490","43800","39790"
"In post","2023","White","No function","Inner London - West","19515","18970","51670","53430"
"In post","2023","White","No function","Kent","5920","5515","31110","29050"
"In post","2023","White","No function","Lancashire","8720","7900","28640","28120"
"In post","2023","White","No function","Leicestershire, Rutland and Northamptonshire","3265","3020","30600","28120"
"In post","2023","White","No function","Lincolnshire","2145","2005","30450","28120"
"In post","2023","White","No function","Merseyside","13230","12110","29550","27320"
"In post","2023","White","No function","North Eastern Scotland","640","585","37620","28120"
"In post","2023","White","No function","North Yorkshire","2205","2075","33220","28830"
"In post","2023","White","No function","Northern Ireland","2275","2130","31180","27890"
"In post","2023","White","No function","Northumberland, and Tyne and Wear","11545","10245","28570","27650"
"In post","2023","White","No function","Outer London - East and North East","1360","1265","34010","32520"
"In post","2023","White","No function","Outer London - South","3530","3330","41780","36800"
"In post","2023","White","No function","Outer London - West and North West","2970","2760","36960","32980"
"In post","2023","White","No function","Overseas","1805","1800","54500","54000"
"In post","2023","White","No function","Shropshire and Staffordshire","5055","4675","30880","28120"
"In post","2023","White","No function","South Yorkshire","5810","5260","31780","28120"
"In post","2023","White","No function","Southern Scotland","2345","2080","29700","28120"
"In post","2023","White","No function","Surrey, East and West Sussex","5080","4650","32210","28730"
"In post","2023","White","No function","Tees Valley and Durham","7360","6685","30320","28120"
"In post","2023","White","No function","Unknown","455","425","33900","28120"
"In post","2023","White","No function","West Central Scotland","7780","7135","30150","28120"
"In post","2023","White","No function","West Midlands","7270","6650","33100","28120"
"In post","2023","White","No function","West Wales and The Valleys","9860","8770","26730","24740"
"In post","2023","White","No function","West Yorkshire","7835","7260","33530","29730"
"In post","2023","White","Project Delivery","Bedfordshire and Hertfordshire","235","230","49550","45750"
"In post","2023","White","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","230","220","42880","38440"
"In post","2023","White","Project Delivery","Cheshire","55","50","42610","38640"
"In post","2023","White","Project Delivery","Cornwall and Isles of Scilly","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Cumbria","185","180","43090","38640"
"In post","2023","White","Project Delivery","Derbyshire and Nottinghamshire","320","305","43890","42100"
"In post","2023","White","Project Delivery","Devon","540","525","40450","39650"
"In post","2023","White","Project Delivery","Dorset and Somerset","120","115","42670","40270"
"In post","2023","White","Project Delivery","East Anglia","245","230","40890","38470"
"In post","2023","White","Project Delivery","East Wales","430","410","45820","41240"
"In post","2023","White","Project Delivery","East Yorkshire and Northern Lincolnshire","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Eastern Scotland","240","230","47060","42510"
"In post","2023","White","Project Delivery","Essex","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","4245","4090","43460","41200"
"In post","2023","White","Project Delivery","Greater Manchester","570","550","46660","42510"
"In post","2023","White","Project Delivery","Hampshire and Isle of Wight","1000","970","43770","41200"
"In post","2023","White","Project Delivery","Herefordshire, Worcestershire and Warwickshire","35","30","37390","37300"
"In post","2023","White","Project Delivery","Highlands and Islands","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Inner London - East","1065","1015","60270","56430"
"In post","2023","White","Project Delivery","Inner London - West","1805","1745","55850","55350"
"In post","2023","White","Project Delivery","Kent","20","15","[c]","[c]"
"In post","2023","White","Project Delivery","Lancashire","520","480","40680","38470"
"In post","2023","White","Project Delivery","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Lincolnshire","50","50","39120","38790"
"In post","2023","White","Project Delivery","Merseyside","615","585","45360","42330"
"In post","2023","White","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","North Yorkshire","80","75","40590","37470"
"In post","2023","White","Project Delivery","Northern Ireland","90","90","44400","42140"
"In post","2023","White","Project Delivery","Northumberland, and Tyne and Wear","1045","990","44770","42140"
"In post","2023","White","Project Delivery","Outer London - East and North East","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Outer London - South","155","145","60350","65230"
"In post","2023","White","Project Delivery","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Overseas","105","105","58080","56100"
"In post","2023","White","Project Delivery","Shropshire and Staffordshire","275","265","44940","41500"
"In post","2023","White","Project Delivery","South Yorkshire","275","250","41620","37590"
"In post","2023","White","Project Delivery","Southern Scotland","180","170","44580","42140"
"In post","2023","White","Project Delivery","Surrey, East and West Sussex","105","100","44090","35730"
"In post","2023","White","Project Delivery","Tees Valley and Durham","140","135","40050","37970"
"In post","2023","White","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","West Central Scotland","355","340","42070","41200"
"In post","2023","White","Project Delivery","West Midlands","355","340","46900","42510"
"In post","2023","White","Project Delivery","West Wales and The Valleys","160","155","43780","34970"
"In post","2023","White","Project Delivery","West Yorkshire","395","370","45250","42140"
"In post","2023","White","Property","Bedfordshire and Hertfordshire","55","55","38630","37080"
"In post","2023","White","Property","Berkshire, Buckinghamshire and Oxfordshire","255","250","38260","35300"
"In post","2023","White","Property","Cheshire","55","55","44480","42860"
"In post","2023","White","Property","Cornwall and Isles of Scilly","45","45","34680","33990"
"In post","2023","White","Property","Cumbria","20","20","[c]","[c]"
"In post","2023","White","Property","Derbyshire and Nottinghamshire","225","215","41960","38020"
"In post","2023","White","Property","Devon","430","410","31200","26890"
"In post","2023","White","Property","Dorset and Somerset","80","75","35630","34300"
"In post","2023","White","Property","East Anglia","315","295","36380","34300"
"In post","2023","White","Property","East Wales","260","250","37400","34300"
"In post","2023","White","Property","East Yorkshire and Northern Lincolnshire","75","70","35900","32620"
"In post","2023","White","Property","Eastern Scotland","160","150","38180","35110"
"In post","2023","White","Property","Essex","75","75","32370","27810"
"In post","2023","White","Property","Gloucestershire, Wiltshire and Bath/Bristol area","330","315","39660","36920"
"In post","2023","White","Property","Greater Manchester","175","170","40630","38100"
"In post","2023","White","Property","Hampshire and Isle of Wight","285","275","38280","34300"
"In post","2023","White","Property","Herefordshire, Worcestershire and Warwickshire","55","55","33140","31140"
"In post","2023","White","Property","Highlands and Islands","45","45","32380","33830"
"In post","2023","White","Property","Inner London - East","170","160","51150","49210"
"In post","2023","White","Property","Inner London - West","315","310","52240","51410"
"In post","2023","White","Property","Kent","70","65","37010","34300"
"In post","2023","White","Property","Lancashire","110","105","38500","38290"
"In post","2023","White","Property","Leicestershire, Rutland and Northamptonshire","70","65","33190","29570"
"In post","2023","White","Property","Lincolnshire","60","60","31510","30320"
"In post","2023","White","Property","Merseyside","150","145","34790","32970"
"In post","2023","White","Property","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","White","Property","North Yorkshire","170","160","36770","34300"
"In post","2023","White","Property","Northern Ireland","85","85","32970","33830"
"In post","2023","White","Property","Northumberland, and Tyne and Wear","240","230","37490","34300"
"In post","2023","White","Property","Outer London - East and North East","20","15","[c]","[c]"
"In post","2023","White","Property","Outer London - South","110","105","41280","36030"
"In post","2023","White","Property","Outer London - West and North West","65","60","41090","38300"
"In post","2023","White","Property","Overseas","50","50","47650","44230"
"In post","2023","White","Property","Shropshire and Staffordshire","240","230","39890","38470"
"In post","2023","White","Property","South Yorkshire","100","90","39210","37600"
"In post","2023","White","Property","Southern Scotland","25","25","[c]","[c]"
"In post","2023","White","Property","Surrey, East and West Sussex","135","130","41670","35020"
"In post","2023","White","Property","Tees Valley and Durham","280","270","28790","22520"
"In post","2023","White","Property","Unknown","35","35","48470","44940"
"In post","2023","White","Property","West Central Scotland","100","100","37280","34330"
"In post","2023","White","Property","West Midlands","180","170","39850","34730"
"In post","2023","White","Property","West Wales and The Valleys","165","155","34230","31940"
"In post","2023","White","Property","West Yorkshire","285","275","41120","38340"
"In post","2023","White","Security","Bedfordshire and Hertfordshire","75","70","31040","27140"
"In post","2023","White","Security","Berkshire, Buckinghamshire and Oxfordshire","690","675","37530","37010"
"In post","2023","White","Security","Cheshire","15","15","[c]","[c]"
"In post","2023","White","Security","Cornwall and Isles of Scilly","45","40","23780","21380"
"In post","2023","White","Security","Cumbria","75","70","31600","27480"
"In post","2023","White","Security","Derbyshire and Nottinghamshire","70","65","36370","38640"
"In post","2023","White","Security","Devon","340","330","31340","27500"
"In post","2023","White","Security","Dorset and Somerset","130","125","25940","22220"
"In post","2023","White","Security","East Anglia","305","300","37980","40880"
"In post","2023","White","Security","East Wales","130","125","29820","24220"
"In post","2023","White","Security","East Yorkshire and Northern Lincolnshire","45","45","37220","40880"
"In post","2023","White","Security","Eastern Scotland","90","85","28670","21380"
"In post","2023","White","Security","Essex","35","35","35640","28560"
"In post","2023","White","Security","Gloucestershire, Wiltshire and Bath/Bristol area","585","575","33940","31920"
