"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","EO","45","[c]","28680","28770"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","G6/G7","20","[c]","55410","54690"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","London","SEO/HEO","70","[c]","36270","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","EO","20","[c]","25370","25190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","G6/G7","10","[c]","51370","50830"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","SEO/HEO","35","[c]","33280","30370"
"New entrant CS","2023","Disclosure Scotland","Unknown","Outside London","AA/AO","20","[c]","22630","22180"
"New entrant CS","2023","Disclosure Scotland","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","EO","15","[c]","26780","26780"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","SEO/HEO","15","[c]","39140","37140"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Human Resources","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","AA/AO","560","[c]","21620","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Human Resources","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","London","AA/AO","10","[c]","29520","30830"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","London","EO","30","[c]","30910","30780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","AA/AO","225","[c]","25450","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","EO","280","[c]","26910","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","Outside London","AA/AO","15","[c]","22960","22180"
"New entrant CS","2023","Education Scotland","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Unknown","Outside London","G6/G7","20","[c]","64410","68540"
"New entrant CS","2023","Education Scotland","Unknown","Outside London","SEO/HEO","10","[c]","37950","41640"
"New entrant CS","2023","Education and Skills Funding Agency","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
