"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Education","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department for Work and Pensions","London","50","45","49190","45430"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Outside London","35","25","37280","34170"
"In post","2023","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Outside London","125","105","47510","49260"
"In post","2023","60-64","Unknown","Ministry of Defence","Unknown","135","135","45200","40930"
"In post","2023","60-64","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Scottish Government","Outside London","945","840","42460","37350"
"In post","2023","60-64","Unknown","Welsh Government","Outside London","490","425","44760","39690"
"In post","2023","65+","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Environment, Food and Rural Affairs","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","HM Revenue and Customs","London","5","5","[c]","[c]"
"In post","2023","65+","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Home Office","London","5","5","[c]","[c]"
"In post","2023","65+","Analysis","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Ministry of Defence","Outside London","25","15","49360","49260"
"In post","2023","65+","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","UK Statistics Authority","Outside London","20","15","36770","28420"
"In post","2023","65+","Commercial","Cabinet Office","London","10","10","[c]","[c]"
"In post","2023","65+","Commercial","Cabinet Office","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Commercial","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Commercial","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Ministry of Defence","Outside London","30","25","42290","43250"
"In post","2023","65+","Commercial","Ministry of Justice","London","5","5","[c]","[c]"
"In post","2023","65+","Commercial","Ministry of Justice","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","UK Export Finance","London","5","5","[c]","[c]"
"In post","2023","65+","Commercial","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Ministry of Defence","Outside London","15","15","32220","30250"
"In post","2023","65+","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","Attorney General's Departments","London","10","10","46040","43000"
"In post","2023","65+","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2023","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","15","10","35180","36270"
"In post","2023","65+","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","Department for Work and Pensions","London","55","40","29070","25610"
