"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Undeclared","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","AO","75","[c]","23230","22520"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","AO","70","[c]","25050","22400"
"New entrant CS","2023","40-49","Unknown","East of England","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","East of England","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","AO","150","[c]","27290","26400"
"New entrant CS","2023","40-49","Unknown","London","EO","115","[c]","30030","29750"
"New entrant CS","2023","40-49","Unknown","London","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","G7","45","[c]","58700","59000"
"New entrant CS","2023","40-49","Unknown","London","HEO","40","[c]","36440","36000"
"New entrant CS","2023","40-49","Unknown","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","SEO","40","[c]","44100","43650"
"New entrant CS","2023","40-49","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North East (England)","AO","95","[c]","23360","22520"
"New entrant CS","2023","40-49","Unknown","North East (England)","EO","35","[c]","26290","25750"
"New entrant CS","2023","40-49","Unknown","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","AO","245","[c]","23180","22400"
"New entrant CS","2023","40-49","Unknown","North West (England)","EO","105","[c]","26060","25750"
"New entrant CS","2023","40-49","Unknown","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","North West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scotland","AA","140","[c]","22550","22180"
"New entrant CS","2023","40-49","Unknown","Scotland","AO","125","[c]","24240","22520"
"New entrant CS","2023","40-49","Unknown","Scotland","EO","130","[c]","28850","29100"
"New entrant CS","2023","40-49","Unknown","Scotland","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scotland","G7","40","[c]","56290","54870"
"New entrant CS","2023","40-49","Unknown","Scotland","HEO","70","[c]","35390","35020"
"New entrant CS","2023","40-49","Unknown","Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scotland","SEO","50","[c]","45110","42860"
"New entrant CS","2023","40-49","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","AA","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","AO","115","[c]","26490","24140"
"New entrant CS","2023","40-49","Unknown","South East (England)","EO","65","[c]","26420","25750"
"New entrant CS","2023","40-49","Unknown","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","HEO","30","[c]","34310","33830"
"New entrant CS","2023","40-49","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South West (England)","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South West (England)","AO","60","[c]","24620","23390"
"New entrant CS","2023","40-49","Unknown","South West (England)","EO","40","[c]","26570","25920"
"New entrant CS","2023","40-49","Unknown","South West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South West (England)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South West (England)","HEO","35","[c]","33740","33830"
"New entrant CS","2023","40-49","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","South West (England)","SEO","35","[c]","41890","40790"
"New entrant CS","2023","40-49","Unknown","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","AO","50","[c]","22980","22400"
"New entrant CS","2023","40-49","Unknown","Wales","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Wales","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","AO","95","[c]","23520","22400"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","EO","40","[c]","27020","26770"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","AO","85","[c]","23930","22400"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","EO","80","[c]","26200","25750"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","AO","110","[c]","24180","22520"
"New entrant CS","2023","40-49","White","East Midlands (England)","EO","30","[c]","28620","28100"
"New entrant CS","2023","40-49","White","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East Midlands (England)","Unknown","35","[c]","23980","23640"
"New entrant CS","2023","40-49","White","East of England","AA","35","[c]","23100","23230"
"New entrant CS","2023","40-49","White","East of England","AO","75","[c]","26590","28880"
"New entrant CS","2023","40-49","White","East of England","EO","35","[c]","28020","27080"
"New entrant CS","2023","40-49","White","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East of England","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East of England","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East of England","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","East of England","Unknown","40","[c]","24620","23640"
"New entrant CS","2023","40-49","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","London","AO","40","[c]","28670","26550"
"New entrant CS","2023","40-49","White","London","EO","45","[c]","30310","29750"
"New entrant CS","2023","40-49","White","London","G6","35","[c]","74710","73770"
"New entrant CS","2023","40-49","White","London","G7","90","[c]","59480","56470"
"New entrant CS","2023","40-49","White","London","HEO","60","[c]","37060","36100"
"New entrant CS","2023","40-49","White","London","SCS level","35","[c]","94610","89380"
"New entrant CS","2023","40-49","White","London","SEO","60","[c]","43570","42960"
"New entrant CS","2023","40-49","White","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North East (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North East (England)","AO","130","[c]","23840","22520"
"New entrant CS","2023","40-49","White","North East (England)","EO","40","[c]","26760","26800"
"New entrant CS","2023","40-49","White","North East (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North East (England)","G7","45","[c]","53610","52000"
"New entrant CS","2023","40-49","White","North East (England)","HEO","40","[c]","33330","34170"
"New entrant CS","2023","40-49","White","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North East (England)","SEO","50","[c]","40420","39330"
"New entrant CS","2023","40-49","White","North East (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North West (England)","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North West (England)","AO","220","[c]","23540","22400"
"New entrant CS","2023","40-49","White","North West (England)","EO","95","[c]","27120","26380"
"New entrant CS","2023","40-49","White","North West (England)","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North West (England)","G7","60","[c]","58450","54730"
"New entrant CS","2023","40-49","White","North West (England)","HEO","50","[c]","33630","33990"
"New entrant CS","2023","40-49","White","North West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","North West (England)","SEO","75","[c]","41400","40490"
