"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Digital, Data & Technology","Wales","Central Valleys","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","Monmouthshire and Newport","260","255","42050","39710"
"In post","2023","30-39","Digital, Data & Technology","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Wales","Swansea","245","245","38920","38800"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Birmingham","125","120","41620","38230"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Coventry","95","95","38800","37590"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","10","10","25390","27080"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Staffordshire CC","30","30","41860","41200"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","155","155","41710","41780"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Leeds","245","240","42890","41480"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","180","175","45670","42590"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","10","10","37570","38560"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","York","40","35","43550","45590"
"In post","2023","30-39","Finance","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","Nottingham","50","50","36230","34400"
"In post","2023","30-39","Finance","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Cambridgeshire CC","10","10","36350","33990"
"In post","2023","30-39","Finance","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Hertfordshire CC","20","20","46040","42330"
"In post","2023","30-39","Finance","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Peterborough","10","10","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2023","30-39","Finance","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Camden and City of London","15","15","56120","49590"
"In post","2023","30-39","Finance","London","Croydon","30","30","54350","51940"
"In post","2023","30-39","Finance","London","Hackney and Newham","45","45","51090","45760"
"In post","2023","30-39","Finance","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","Tower Hamlets","65","60","42990","36180"
"In post","2023","30-39","Finance","London","Westminster","565","555","54080","55120"
"In post","2023","30-39","Finance","North East (England)","Darlington","15","15","41270","37900"
"In post","2023","30-39","Finance","North East (England)","Durham","5","5","[c]","[c]"
"In post","2023","30-39","Finance","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North East (England)","Tyneside","150","140","37230","35000"
"In post","2023","30-39","Finance","North West (England)","Blackpool","65","65","36890","34170"
"In post","2023","30-39","Finance","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","East Merseyside","10","10","24320","21690"
"In post","2023","30-39","Finance","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Greater Manchester South West","30","30","40550","35000"
"In post","2023","30-39","Finance","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Liverpool","55","55","35270","34400"
"In post","2023","30-39","Finance","North West (England)","Manchester","130","125","41770","38320"
"In post","2023","30-39","Finance","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Warrington","5","5","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","Wirral","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland","Belfast","15","15","42070","38640"
"In post","2023","30-39","Finance","Overseas","Overseas","10","10","56480","54000"
"In post","2023","30-39","Finance","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","City of Edinburgh","45","45","37150","35000"
"In post","2023","30-39","Finance","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","Glasgow City","130","120","29740","22920"
"In post","2023","30-39","Finance","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","South Lanarkshire","50","50","38630","39450"
"In post","2023","30-39","Finance","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Buckinghamshire","30","30","40240","35990"
"In post","2023","30-39","Finance","South East (England)","Central Hampshire","35","35","42090","41200"
"In post","2023","30-39","Finance","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Milton Keynes","40","40","32910","28090"
"In post","2023","30-39","Finance","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Oxfordshire CC","15","15","35030","30730"
"In post","2023","30-39","Finance","South East (England)","Portsmouth","20","20","38580","33990"
"In post","2023","30-39","Finance","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","Southampton","10","10","37810","39820"
"In post","2023","30-39","Finance","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","West Sussex (South West)","20","15","27970","27650"
"In post","2023","30-39","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","185","175","43620","42300"
"In post","2023","30-39","Finance","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","Bristol, City of","40","40","41510","40660"
"In post","2023","30-39","Finance","South West (England)","Devon CC","15","15","37380","37300"
"In post","2023","30-39","Finance","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","Plymouth","10","5","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","Wiltshire","50","45","38540","34300"
"In post","2023","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Wales","Cardiff and Vale of Glamorgan","40","40","34390","34170"
"In post","2023","30-39","Finance","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Wales","Monmouthshire and Newport","20","20","34120","31060"
"In post","2023","30-39","Finance","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Wales","Swansea","45","45","36260","33310"
"In post","2023","30-39","Finance","West Midlands (England)","Birmingham","50","50","42130","38080"
"In post","2023","30-39","Finance","West Midlands (England)","Coventry","40","40","38470","37590"
"In post","2023","30-39","Finance","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","Herefordshire, County of","5","5","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","Staffordshire CC","15","15","42010","41200"
"In post","2023","30-39","Finance","West Midlands (England)","Telford and Wrekin","15","15","39920","42140"
"In post","2023","30-39","Finance","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Bradford","30","30","25230","22520"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Leeds","125","125","41290","38120"
"In post","2023","30-39","Finance","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Sheffield","75","75","41680","38470"
"In post","2023","30-39","Finance","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
