"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Inner London - West","AA/AO","Heterosexual / straight","280","265","24090","24480"
"In post","2023","Attorney General's Departments","Inner London - West","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AA/AO","Unknown","60","55","24600","24480"
"In post","2023","Attorney General's Departments","Inner London - West","EO","Heterosexual / straight","575","555","29190","28200"
"In post","2023","Attorney General's Departments","Inner London - West","EO","LGBO","45","45","29250","28470"
"In post","2023","Attorney General's Departments","Inner London - West","EO","Undeclared","50","50","29340","28410"
"In post","2023","Attorney General's Departments","Inner London - West","EO","Unknown","120","110","29480","29730"
"In post","2023","Attorney General's Departments","Inner London - West","G6/G7","Heterosexual / straight","1740","1630","61040","60350"
"In post","2023","Attorney General's Departments","Inner London - West","G6/G7","LGBO","135","130","61980","61920"
"In post","2023","Attorney General's Departments","Inner London - West","G6/G7","Undeclared","165","155","62740","64480"
"In post","2023","Attorney General's Departments","Inner London - West","G6/G7","Unknown","525","475","64690","65650"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","Heterosexual / straight","175","165","89400","82700"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","Unknown","55","50","90350","82630"
"In post","2023","Attorney General's Departments","Inner London - West","SEO/HEO","Heterosexual / straight","515","505","38300","38860"
"In post","2023","Attorney General's Departments","Inner London - West","SEO/HEO","LGBO","50","50","39490","40540"
"In post","2023","Attorney General's Departments","Inner London - West","SEO/HEO","Undeclared","40","40","39080","40130"
"In post","2023","Attorney General's Departments","Inner London - West","SEO/HEO","Unknown","115","110","38150","37770"
"In post","2023","Attorney General's Departments","Kent","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G6/G7","Heterosexual / straight","35","35","59370","55170"
"In post","2023","Attorney General's Departments","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G6/G7","Heterosexual / straight","65","60","53210","51270"
"In post","2023","Attorney General's Departments","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","40","35","21860","22870"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","60","55","53930","53370"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","AA/AO","Heterosexual / straight","80","75","22410","22870"
"In post","2023","Attorney General's Departments","Merseyside","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","EO","Heterosexual / straight","75","75","27560","26900"
"In post","2023","Attorney General's Departments","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G6/G7","Heterosexual / straight","110","105","54830","51870"
"In post","2023","Attorney General's Departments","Merseyside","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G6/G7","Unknown","30","30","56950","56450"
"In post","2023","Attorney General's Departments","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO/HEO","Heterosexual / straight","65","60","35480","35000"
"In post","2023","Attorney General's Departments","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G6/G7","Heterosexual / straight","40","40","61050","59690"
"In post","2023","Attorney General's Departments","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","Heterosexual / straight","45","45","36230","38940"
"In post","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","50","45","22030","22870"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","35","35","27990","27150"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","80","75","56150","55290"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","35","35","35960","35000"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
