"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","EO","Heterosexual / straight","35","30","26680","25900"
"In post","2023","Department for Education","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G6","Heterosexual / straight","30","30","64820","63220"
"In post","2023","Department for Education","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G7","Heterosexual / straight","95","90","52210","51360"
"In post","2023","Department for Education","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","HEO","Heterosexual / straight","55","55","31240","30470"
"In post","2023","Department for Education","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SEO","Heterosexual / straight","90","90","39440","37980"
"In post","2023","Department for Education","East Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Education","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Department for Education","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Education","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
