"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Outer London - West and North West","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","Heterosexual / straight","60","[c]","38600","37530"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","Unknown","65","[c]","38050","36000"
"New entrant CS","2023","Outer London - West and North West","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","Unknown","30","[c]","48610","46940"
"New entrant CS","2023","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","325","[c]","25270","23230"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","Unknown","200","[c]","24500","23230"
"New entrant CS","2023","Shropshire and Staffordshire","EO","Heterosexual / straight","90","[c]","27630","27650"
"New entrant CS","2023","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","EO","Unknown","85","[c]","27430","27080"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","40","[c]","59060","58110"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","140","[c]","39610","41000"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","Unknown","80","[c]","36890","34400"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Heterosexual / straight","35","[c]","22560","23640"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","Heterosexual / straight","205","[c]","23610","22400"
"New entrant CS","2023","South Yorkshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","Unknown","455","[c]","22750","22400"
"New entrant CS","2023","South Yorkshire","EO","Heterosexual / straight","130","[c]","27320","26400"
"New entrant CS","2023","South Yorkshire","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","EO","Unknown","335","[c]","25880","25750"
"New entrant CS","2023","South Yorkshire","G6/G7","Heterosexual / straight","35","[c]","57430","54250"
"New entrant CS","2023","South Yorkshire","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","Heterosexual / straight","110","[c]","36460","37110"
"New entrant CS","2023","South Yorkshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","Unknown","55","[c]","34820","33200"
"New entrant CS","2023","South Yorkshire","Unknown","Heterosexual / straight","55","[c]","23450","23640"
"New entrant CS","2023","South Yorkshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","Heterosexual / straight","180","[c]","22500","22520"
"New entrant CS","2023","Southern Scotland","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","Unknown","255","[c]","23330","22520"
"New entrant CS","2023","Southern Scotland","EO","Heterosexual / straight","40","[c]","28180","28600"
"New entrant CS","2023","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","EO","Unknown","30","[c]","28880","29100"
"New entrant CS","2023","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","285","[c]","27110","25340"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","LGBO","35","[c]","27300","25990"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","Unknown","145","[c]","25650","25340"
"New entrant CS","2023","Surrey, East and West Sussex","EO","Heterosexual / straight","90","[c]","28520","28200"
"New entrant CS","2023","Surrey, East and West Sussex","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","EO","Unknown","80","[c]","28590","26780"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","40","[c]","63570","62230"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","85","[c]","39100","39430"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Heterosexual / straight","70","[c]","23300","23640"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Unknown","60","[c]","22830","23640"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","Heterosexual / straight","420","[c]","25810","24070"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","LGBO","50","[c]","25080","23230"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","Unknown","400","[c]","24320","22520"
"New entrant CS","2023","Tees Valley and Durham","EO","Heterosexual / straight","85","[c]","25820","25750"
"New entrant CS","2023","Tees Valley and Durham","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","EO","Unknown","70","[c]","26200","25880"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","Heterosexual / straight","50","[c]","53570","51360"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","165","[c]","34580","32350"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","Unknown","30","[c]","35860","33200"
"New entrant CS","2023","Tees Valley and Durham","Unknown","Heterosexual / straight","105","[c]","22160","23640"
"New entrant CS","2023","Tees Valley and Durham","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Heterosexual / straight","40","[c]","25650","24070"
"New entrant CS","2023","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Unknown","55","[c]","23290","22400"
"New entrant CS","2023","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Unknown","45","[c]","27070","25750"
"New entrant CS","2023","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","155","[c]","22440","17660"
"New entrant CS","2023","West Central Scotland","AA/AO","Heterosexual / straight","505","[c]","22280","22180"
"New entrant CS","2023","West Central Scotland","AA/AO","LGBO","95","[c]","22170","22180"
"New entrant CS","2023","West Central Scotland","AA/AO","Undeclared","35","[c]","22080","22180"
"New entrant CS","2023","West Central Scotland","AA/AO","Unknown","955","[c]","22930","22220"
"New entrant CS","2023","West Central Scotland","EO","Heterosexual / straight","325","[c]","27650","28120"
"New entrant CS","2023","West Central Scotland","EO","LGBO","65","[c]","26930","28000"
"New entrant CS","2023","West Central Scotland","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","EO","Unknown","400","[c]","28380","29100"
"New entrant CS","2023","West Central Scotland","G6/G7","Heterosexual / straight","95","[c]","57600","54440"
"New entrant CS","2023","West Central Scotland","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","G6/G7","Unknown","55","[c]","60860","58850"
"New entrant CS","2023","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","SEO/HEO","Heterosexual / straight","300","[c]","37010","35000"
"New entrant CS","2023","West Central Scotland","SEO/HEO","LGBO","35","[c]","35610","33830"
"New entrant CS","2023","West Central Scotland","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","West Central Scotland","SEO/HEO","Unknown","245","[c]","37640","35020"
"New entrant CS","2023","West Central Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
