"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Nottingham","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Nottingham","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Cambridgeshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Southend-on-Sea","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Suffolk CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Croydon","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Croydon","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Hackney and Newham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Hackney and Newham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Tower Hamlets","Female","35","[c]","45250","35850"
"Leaver CS","2023","Project Delivery","London","Tower Hamlets","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","Westminster","Female","95","[c]","45850","42930"
"Leaver CS","2023","Project Delivery","London","Westminster","Male","100","[c]","49540","43210"
"Leaver CS","2023","Project Delivery","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Tyneside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Tyneside","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Blackpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Liverpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Liverpool","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Mid Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Sefton","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Glasgow City","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Central Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Central Hampshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","South Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","South Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","90","[c]","39770","36410"
"Leaver CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","160","[c]","44080","41030"
"Leaver CS","2023","Project Delivery","South West (England)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Devon CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Devon CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Plymouth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Plymouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Somerset CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Somerset CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Wiltshire","Female","35","[c]","43950","41800"
"Leaver CS","2023","Project Delivery","South West (England)","Wiltshire","Male","50","[c]","39530","39950"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Monmouthshire and Newport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Swansea","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Swansea","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Coventry","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
