"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Met Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Debt Management Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","London","G6/G7","10","[c]","67770","72440"
"Leaver CS","2023","Legal","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","15","[c]","63880","63720"
"Leaver CS","2023","Legal","Crown Office and Procurator Fiscal Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","East Midlands (England)","AA/AO","10","[c]","21750","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","East Midlands (England)","G6/G7","20","[c]","55970","56450"
"Leaver CS","2023","Legal","Crown Prosecution Service","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","East of England","AA/AO","10","[c]","22700","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","East of England","G6/G7","10","[c]","61590","63500"
"Leaver CS","2023","Legal","Crown Prosecution Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","London","AA/AO","50","[c]","23930","24480"
"Leaver CS","2023","Legal","Crown Prosecution Service","London","EO","25","[c]","29050","28540"
"Leaver CS","2023","Legal","Crown Prosecution Service","London","G6/G7","35","[c]","60970","57590"
"Leaver CS","2023","Legal","Crown Prosecution Service","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","North East (England)","G6/G7","10","[c]","56290","56450"
"Leaver CS","2023","Legal","Crown Prosecution Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","North West (England)","AA/AO","15","[c]","21910","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","North West (England)","G6/G7","20","[c]","57250","56450"
"Leaver CS","2023","Legal","Crown Prosecution Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South East (England)","AA/AO","25","[c]","22600","21890"
"Leaver CS","2023","Legal","Crown Prosecution Service","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South East (England)","G6/G7","20","[c]","61500","61920"
"Leaver CS","2023","Legal","Crown Prosecution Service","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Wales","AA/AO","10","[c]","22360","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Wales","G6/G7","15","[c]","56820","56450"
"Leaver CS","2023","Legal","Crown Prosecution Service","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","West Midlands (England)","AA/AO","10","[c]","22450","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","West Midlands (England)","G6/G7","15","[c]","59270","56450"
"Leaver CS","2023","Legal","Crown Prosecution Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","15","[c]","23040","22870"
"Leaver CS","2023","Legal","Crown Prosecution Service","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Defence Science and Technology Laboratory","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","FCDO Services","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","FCDO Services","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","London","EO","40","[c]","28250","27760"
"Leaver CS","2023","Legal","Government Legal Department","London","G6/G7","145","[c]","60250","56240"
"Leaver CS","2023","Legal","Government Legal Department","London","SCS level","15","[c]","87530","84430"
"Leaver CS","2023","Legal","Government Legal Department","London","SEO/HEO","20","[c]","41520","43920"
"Leaver CS","2023","Legal","Government Legal Department","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Government Legal Department","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
