"Status","Year","Organisation","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","EO","45","40","32120","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","G6/G7","85","80","63870","61520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","SEO/HEO","100","95","41220","43760"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","AA/AO","45","40","21670","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","EO","235","215","28140","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","G6/G7","485","475","59160","56240"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","SCS level","15","15","95240","87110"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","SEO/HEO","680","655","37420","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","AA/AO","30","30","21680","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","EO","240","225","28100","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","G6/G7","560","545","59440","57500"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","SCS level","15","15","99980","98860"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","SEO/HEO","720","700","37640","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Scotland","EO","55","50","28330","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Scotland","SEO/HEO","10","10","35790","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South East (England)","EO","35","30","29760","29640"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South West (England)","EO","30","25","28150","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Unknown","G6/G7","10","10","61520","56270"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Wales","EO","35","30","27990","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Midlands (England)","EO","40","35","28210","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Midlands (England)","SEO/HEO","20","20","37320","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","EO","75","70","28240","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","245","240","59310","57360"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","235","225","38410","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","London","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","London","SEO/HEO","15","15","40790","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","London","EO","15","15","32520","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","London","G6/G7","45","45","64590","59490"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","London","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","London","SEO/HEO","70","70","41590","39150"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","AA/AO","10","10","21690","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","EO","25","25","28120","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","G6/G7","50","45","59610","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","SEO/HEO","85","80","36490","34870"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","AA/AO","115","95","21640","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","EO","70","65","28100","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","G6/G7","70","65","56860","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","SEO/HEO","175","165","36880","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","South West (England)","SEO/HEO","15","15","35480","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","West Midlands (England)","EO","10","10","27990","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","West Midlands (England)","SEO/HEO","20","20","36420","34170"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","EO","40","40","28120","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","G6/G7","75","75","57970","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","SEO/HEO","135","125","37590","38470"
"In post","2023","Department for Work and Pensions (excl. agencies)","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Human Resources","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
