"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education","Heterosexual / straight","180","175","43730","41440"
"In post","2023","Mixed","Department for Education","LGBO","20","20","[c]","[c]"
"In post","2023","Mixed","Department for Education","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Education","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Heterosexual / straight","205","200","37860","34870"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","LGBO","35","35","38980","33830"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Heterosexual / straight","85","85","48440","42930"
"In post","2023","Mixed","Department for International Trade","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities","Heterosexual / straight","80","80","46030","40800"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport","Heterosexual / straight","200","195","38400","35760"
"In post","2023","Mixed","Department for Transport","LGBO","25","25","[c]","[c]"
"In post","2023","Mixed","Department for Transport","Undeclared","25","20","[c]","[c]"
"In post","2023","Mixed","Department for Transport","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Work and Pensions","Heterosexual / straight","1200","1110","30040","28120"
"In post","2023","Mixed","Department for Work and Pensions","LGBO","145","145","31630","28120"
"In post","2023","Mixed","Department for Work and Pensions","Undeclared","125","115","29370","28120"
"In post","2023","Mixed","Department for Work and Pensions","Unknown","115","95","27710","28120"
"In post","2023","Mixed","Department of Health and Social Care","Heterosexual / straight","180","175","47000","41950"
"In post","2023","Mixed","Department of Health and Social Care","LGBO","25","25","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care","Undeclared","30","30","45440","41950"
"In post","2023","Mixed","Department of Health and Social Care","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Heterosexual / straight","35","35","41180","41160"
"In post","2023","Mixed","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office","Heterosexual / straight","205","200","49150","45900"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office","LGBO","25","25","[c]","[c]"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office","Unknown","45","45","47070","43070"
"In post","2023","Mixed","HM Land Registry","Heterosexual / straight","55","55","31610","28080"
"In post","2023","Mixed","HM Land Registry","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","HM Revenue and Customs","Heterosexual / straight","750","720","37300","34700"
"In post","2023","Mixed","HM Revenue and Customs","LGBO","90","90","35070","33470"
"In post","2023","Mixed","HM Revenue and Customs","Undeclared","70","65","35940","32960"
"In post","2023","Mixed","HM Revenue and Customs","Unknown","110","105","36490","34700"
"In post","2023","Mixed","HM Treasury","Heterosexual / straight","85","85","47050","51350"
"In post","2023","Mixed","HM Treasury","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","HM Treasury","Undeclared","10","10","[c]","[c]"
"In post","2023","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Heterosexual / straight","605","570","35520","30670"
"In post","2023","Mixed","Home Office","LGBO","55","50","37630","29750"
"In post","2023","Mixed","Home Office","Undeclared","65","55","32060","30000"
"In post","2023","Mixed","Home Office","Unknown","20","20","[c]","[c]"
"In post","2023","Mixed","Ministry of Defence","Heterosexual / straight","585","565","38400","33990"
"In post","2023","Mixed","Ministry of Defence","LGBO","35","30","39070","35970"
"In post","2023","Mixed","Ministry of Defence","Undeclared","40","35","36390","34300"
"In post","2023","Mixed","Ministry of Defence","Unknown","45","45","39680","34060"
"In post","2023","Mixed","Ministry of Justice","Heterosexual / straight","1700","1620","32970","30840"
"In post","2023","Mixed","Ministry of Justice","LGBO","225","215","32820","30150"
"In post","2023","Mixed","Ministry of Justice","Undeclared","140","125","34550","32030"
"In post","2023","Mixed","Ministry of Justice","Unknown","55","50","34130","32900"
"In post","2023","Mixed","National Crime Agency","Heterosexual / straight","95","95","41120","39630"
"In post","2023","Mixed","National Crime Agency","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Heterosexual / straight","35","35","44480","42000"
"In post","2023","Mixed","Office of Gas and Electricity Markets","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government","Heterosexual / straight","130","125","42120","37940"
"In post","2023","Mixed","Scottish Government","LGBO","30","25","[c]","[c]"
"In post","2023","Mixed","Scottish Government","Undeclared","15","15","[c]","[c]"
"In post","2023","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","Heterosexual / straight","80","75","35650","31560"
"In post","2023","Mixed","UK Statistics Authority","LGBO","15","15","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","Undeclared","10","5","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government","Heterosexual / straight","55","55","43750","39690"
"In post","2023","Mixed","Welsh Government","LGBO","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government","Undeclared","5","5","[c]","[c]"
"In post","2023","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Departments","Heterosexual / straight","75","70","44320","42850"
"In post","2023","Other ethnicity","Attorney General's Departments","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Departments","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Departments","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office","Heterosexual / straight","55","55","45300","41870"
"In post","2023","Other ethnicity","Cabinet Office","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Chancellor's other departments","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
