"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office (excl. agencies)","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Outside London","G6/G7","25","20","56240","53650"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Anglia","Outside London","SEO/HEO","20","20","36500","34870"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Outside London","G6/G7","20","20","53020","51290"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Wales","Outside London","SEO/HEO","20","20","36830","38050"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","70","70","54800","51290"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","55","55","36320","38050"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","EO","20","20","25220","24860"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","G6/G7","120","115","54230","51290"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","SEO/HEO","105","105","36660","38460"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","SEO/HEO","25","25","36950","35650"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","London","EO","85","80","28910","28370"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","London","G6/G7","710","690","60330","58070"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","London","SCS level","90","90","107650","100270"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - East","London","SEO/HEO","295","290","39010","39880"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","London","AA/AO","90","85","25280","25280"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","London","EO","265","260","28780","28370"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","London","G6/G7","975","960","60480","56430"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","London","SCS level","290","280","91460","81600"
"In post","2023","Cabinet Office (excl. agencies)","Inner London - West","London","SEO/HEO","760","750","39260","41410"
"In post","2023","Cabinet Office (excl. agencies)","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Outside London","AA/AO","10","10","21830","21830"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Merseyside","Outside London","SEO/HEO","15","15","34870","33980"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","AA/AO","100","90","21800","21830"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","EO","150","145","26010","26570"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","G6/G7","90","85","56230","51290"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","SEO/HEO","235","225","35610","34320"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","AA/AO","125","110","21720","21720"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","EO","80","75","25350","24860"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","G6/G7","25","25","54710","51290"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","105","100","34810","33020"
"In post","2023","Cabinet Office (excl. agencies)","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","G6/G7","15","15","54150","52790"
"In post","2023","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","SEO/HEO","20","20","37510","38460"
"In post","2023","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","EO","50","50","25130","24610"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","G6/G7","50","50","58020","56430"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","SEO/HEO","55","55","36280","35740"
"In post","2023","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","AA/AO","50","50","21700","21720"
"In post","2023","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","EO","55","55","25170","24610"
"In post","2023","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","G6/G7","75","75","55670","51290"
"In post","2023","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","SCS level","15","15","84840","80220"
"In post","2023","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","SEO/HEO","180","175","34590","33020"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands","Outside London","G6/G7","25","25","56920","56430"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands","Outside London","SCS level","15","15","105820","1e+05"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands","Outside London","SEO/HEO","15","15","34990","33020"
"In post","2023","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","G6/G7","30","30","53880","51290"
"In post","2023","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","30","25","37610","38460"
"In post","2023","Central Civil Service Fast Stream","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","10","30980","28840"
"In post","2023","Central Civil Service Fast Stream","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","20","20","31100","30130"
"In post","2023","Central Civil Service Fast Stream","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","East Wales","Outside London","SEO/HEO","35","35","30880","30130"
"In post","2023","Central Civil Service Fast Stream","Eastern Scotland","Outside London","SEO/HEO","20","20","30310","30130"
"In post","2023","Central Civil Service Fast Stream","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","35","35","30220","30130"
"In post","2023","Central Civil Service Fast Stream","Greater Manchester","Outside London","SEO/HEO","90","90","30440","30130"
"In post","2023","Central Civil Service Fast Stream","Hampshire and Isle of Wight","Outside London","SEO/HEO","15","15","30580","30130"
"In post","2023","Central Civil Service Fast Stream","Inner London - East","London","SEO/HEO","95","90","30780","30130"
"In post","2023","Central Civil Service Fast Stream","Inner London - West","London","SEO/HEO","1095","1090","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Lancashire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Merseyside","Outside London","SEO/HEO","15","15","30870","30130"
"In post","2023","Central Civil Service Fast Stream","North Yorkshire","Outside London","SEO/HEO","25","25","29880","28840"
"In post","2023","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","40","40","30530","30130"
