"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","No function","South East (England)","G6","10","[c]","75100","68150"
"New entrant CS","2023","40-49","No function","South East (England)","G7","25","[c]","65740","72470"
"New entrant CS","2023","40-49","No function","South East (England)","HEO","40","[c]","34270","33830"
"New entrant CS","2023","40-49","No function","South East (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","South East (England)","SEO","40","[c]","43940","42440"
"New entrant CS","2023","40-49","No function","South East (England)","Unknown","70","[c]","24070","23640"
"New entrant CS","2023","40-49","No function","South West (England)","AA","35","[c]","21910","23230"
"New entrant CS","2023","40-49","No function","South West (England)","AO","140","[c]","24780","23390"
"New entrant CS","2023","40-49","No function","South West (England)","EO","65","[c]","27310","27020"
"New entrant CS","2023","40-49","No function","South West (England)","G6","15","[c]","69480","68100"
"New entrant CS","2023","40-49","No function","South West (England)","G7","35","[c]","58160","55000"
"New entrant CS","2023","40-49","No function","South West (England)","HEO","80","[c]","34100","33250"
"New entrant CS","2023","40-49","No function","South West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","South West (England)","SEO","80","[c]","42530","42000"
"New entrant CS","2023","40-49","No function","South West (England)","Unknown","50","[c]","22900","23640"
"New entrant CS","2023","40-49","No function","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","AO","10","[c]","26410","28880"
"New entrant CS","2023","40-49","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Wales","AA","25","[c]","20810","19930"
"New entrant CS","2023","40-49","No function","Wales","AO","195","[c]","23080","22500"
"New entrant CS","2023","40-49","No function","Wales","EO","65","[c]","27230","27650"
"New entrant CS","2023","40-49","No function","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Wales","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Wales","HEO","30","[c]","33430","33200"
"New entrant CS","2023","40-49","No function","Wales","SEO","15","[c]","43010","40680"
"New entrant CS","2023","40-49","No function","Wales","Unknown","45","[c]","23100","23640"
"New entrant CS","2023","40-49","No function","West Midlands (England)","AA","40","[c]","21960","23230"
"New entrant CS","2023","40-49","No function","West Midlands (England)","AO","195","[c]","24120","22400"
"New entrant CS","2023","40-49","No function","West Midlands (England)","EO","50","[c]","26870","26750"
"New entrant CS","2023","40-49","No function","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","West Midlands (England)","G7","30","[c]","57890","54400"
"New entrant CS","2023","40-49","No function","West Midlands (England)","HEO","25","[c]","33860","32600"
"New entrant CS","2023","40-49","No function","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","West Midlands (England)","SEO","35","[c]","41090","39210"
"New entrant CS","2023","40-49","No function","West Midlands (England)","Unknown","50","[c]","23420","23640"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","AA","60","[c]","22520","23230"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","AO","180","[c]","24930","22400"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","EO","130","[c]","26520","25830"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","G7","25","[c]","53830","51770"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","HEO","30","[c]","33910","32640"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","SEO","40","[c]","42770","41220"
"New entrant CS","2023","40-49","No function","Yorkshire and The Humber","Unknown","60","[c]","23180","23640"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","G7","10","[c]","57620","55140"
"New entrant CS","2023","40-49","Project Delivery","London","HEO","10","[c]","38120","39130"
"New entrant CS","2023","40-49","Project Delivery","London","SCS level","10","[c]","90690","82000"
"New entrant CS","2023","40-49","Project Delivery","London","SEO","10","[c]","43730","43320"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","G7","10","[c]","51870","51520"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","HEO","10","[c]","33210","33830"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","SEO","15","[c]","40000","40500"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","EO","10","[c]","24900","24630"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","G7","25","[c]","49180","49260"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","HEO","20","[c]","31870","32180"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","SEO","20","[c]","39340","39500"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","Unknown","25","[c]","42470","41000"
"New entrant CS","2023","40-49","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","SEO","10","[c]","41530","40630"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North East (England)","AO","15","[c]","22520","22520"
"New entrant CS","2023","40-49","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South West (England)","AO","15","[c]","22520","22520"
