"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Estyn","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Property","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Commercial","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Communications","SEO/HEO","HEO","20","20","32490","31500"
"In post","2023","Food Standards Agency","Communications","SEO/HEO","SEO","25","25","40390","39380"
"In post","2023","Food Standards Agency","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Counter Fraud","SEO/HEO","HEO","20","20","32330","31730"
"In post","2023","Food Standards Agency","Counter Fraud","SEO/HEO","SEO","20","20","39800","38670"
"In post","2023","Food Standards Agency","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Digital, Data and Technology","G6/G7","G7","15","15","53370","53110"
"In post","2023","Food Standards Agency","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Digital, Data and Technology","SEO/HEO","HEO","10","10","33740","33660"
"In post","2023","Food Standards Agency","Digital, Data and Technology","SEO/HEO","SEO","25","25","40440","40750"
"In post","2023","Food Standards Agency","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Economics","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Economics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Finance","EO","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Finance","G6/G7","G7","10","10","53360","53110"
"In post","2023","Food Standards Agency","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Finance","SEO/HEO","HEO","15","15","31630","31260"
"In post","2023","Food Standards Agency","Finance","SEO/HEO","SEO","15","15","39180","38100"
"In post","2023","Food Standards Agency","Human Resources","EO","EO","10","10","28070","28090"
"In post","2023","Food Standards Agency","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Human Resources","G6/G7","G7","10","10","55000","53860"
"In post","2023","Food Standards Agency","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Human Resources","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Human Resources","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Intelligence Analysis","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Intelligence Analysis","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Intelligence Analysis","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Internal Audit","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Legal","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Legal","G6/G7","G7","10","10","58990","59800"
"In post","2023","Food Standards Agency","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Legal","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","EO","EO","370","350","28300","28090"
"In post","2023","Food Standards Agency","Operational Delivery","G6/G7","G6","10","10","61980","61510"
"In post","2023","Food Standards Agency","Operational Delivery","G6/G7","G7","45","45","53500","53110"
"In post","2023","Food Standards Agency","Operational Delivery","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","SEO/HEO","HEO","125","120","32240","31730"
"In post","2023","Food Standards Agency","Operational Delivery","SEO/HEO","SEO","90","85","40190","39670"
"In post","2023","Food Standards Agency","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","EO","EO","15","15","28920","28760"
"In post","2023","Food Standards Agency","Policy","G6/G7","G6","15","15","65710","64770"
"In post","2023","Food Standards Agency","Policy","G6/G7","G7","60","60","54790","55850"
"In post","2023","Food Standards Agency","Policy","SCS level","SCS level","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","SEO/HEO","HEO","90","90","32190","31260"
"In post","2023","Food Standards Agency","Policy","SEO/HEO","SEO","125","120","39890","38670"
"In post","2023","Food Standards Agency","Project Delivery","EO","EO","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","Project Delivery","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Project Delivery","G6/G7","G7","10","10","53780","52330"
"In post","2023","Food Standards Agency","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Project Delivery","SEO/HEO","SEO","10","10","39220","38100"
"In post","2023","Food Standards Agency","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Science and Engineering","EO","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Science and Engineering","G6/G7","G7","25","25","55820","56830"
"In post","2023","Food Standards Agency","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Science and Engineering","SEO/HEO","HEO","50","50","32120","31260"
"In post","2023","Food Standards Agency","Science and Engineering","SEO/HEO","SEO","45","45","39940","40750"
"In post","2023","Food Standards Agency","Security","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Social Research","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Veterinarian","G6/G7","G7","20","20","53200","53110"
"In post","2023","Food Standards Agency","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Veterinarian","SEO/HEO","SEO","35","35","39110","38670"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","EO","EO","25","25","28760","28540"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","G6/G7","G6","10","10","76440","77760"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","G6/G7","G7","40","40","56010","54670"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","HEO","25","25","35920","35040"
