"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO/HEO","35","[c]","40660","40720"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA/AO","230","[c]","21340","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","70","[c]","25140","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6/G7","45","[c]","54860","52190"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","205","[c]","34230","31560"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","AA/AO","60","[c]","22220","22150"
"New entrant CS","2023","Declared non-disabled","Welsh Government","EO","35","[c]","27210","26900"
"New entrant CS","2023","Declared non-disabled","Welsh Government","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","SEO/HEO","100","[c]","38360","36590"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","30","[c]","22380","22150"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA/AO","55","[c]","23660","22500"
"New entrant CS","2023","Undeclared","Department for Transport","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO/HEO","30","[c]","36200","35400"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AA/AO","65","[c]","21980","21690"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","30","[c]","28240","28120"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","AA/AO","75","[c]","22670","22520"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AA/AO","185","[c]","25500","23230"
"New entrant CS","2023","Undeclared","Ministry of Justice","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","135","[c]","23260","23640"
"New entrant CS","2023","Undeclared","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","AA/AO","95","[c]","21190","20980"
"New entrant CS","2023","Unknown","Attorney General's Departments","EO","35","[c]","27760","27760"
"New entrant CS","2023","Unknown","Attorney General's Departments","G6/G7","40","[c]","52410","52020"
"New entrant CS","2023","Unknown","Attorney General's Departments","SEO/HEO","30","[c]","38720","38760"
"New entrant CS","2023","Unknown","Cabinet Office","AA/AO","35","[c]","20690","20740"
"New entrant CS","2023","Unknown","Cabinet Office","EO","50","[c]","25630","24330"
"New entrant CS","2023","Unknown","Cabinet Office","G6/G7","30","[c]","58540","56430"
"New entrant CS","2023","Unknown","Cabinet Office","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","SEO/HEO","415","[c]","29740","28840"
"New entrant CS","2023","Unknown","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","75","[c]","22130","22180"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","105","[c]","27530","25560"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","35","[c]","59050","58200"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","180","[c]","36900","35360"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","15","[c]","[c]","[c]"
