"Status","Year","Age","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Mixed","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
