"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","Outside London","40","[c]","35900","33830"
"New entrant CS","2023","40-49","Unknown","Communications","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Communications","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Digital, Data and Technology","London","55","[c]","53490","54330"
"New entrant CS","2023","40-49","Unknown","Digital, Data and Technology","Outside London","150","[c]","43470","37720"
"New entrant CS","2023","40-49","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Finance","Outside London","40","[c]","35810","34000"
"New entrant CS","2023","40-49","Unknown","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","Outside London","105","[c]","33150","31000"
"New entrant CS","2023","40-49","Unknown","Human Resources","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","International Trade","Outside London","30","[c]","40970","42560"
"New entrant CS","2023","40-49","Unknown","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Medicine","Outside London","60","[c]","52220","40590"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","London","380","[c]","31560","29750"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","Outside London","2155","[c]","26440","23640"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Operational Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Other","Outside London","105","[c]","30550","22920"
"New entrant CS","2023","40-49","Unknown","Other","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Policy","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Policy","Outside London","35","[c]","40480","37590"
"New entrant CS","2023","40-49","Unknown","Project Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Project Delivery","Outside London","110","[c]","43280","41000"
"New entrant CS","2023","40-49","Unknown","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Property","Outside London","65","[c]","37220","33830"
"New entrant CS","2023","40-49","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Science and Engineering","Outside London","100","[c]","40230","39890"
"New entrant CS","2023","40-49","Unknown","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Security","Outside London","115","[c]","32320","27500"
"New entrant CS","2023","40-49","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Outside London","475","[c]","34970","29100"
"New entrant CS","2023","40-49","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Operational Delivery","Outside London","270","[c]","24240","22520"
"New entrant CS","2023","50-59","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Other","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Outside London","60","[c]","30280","29100"
