"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","HM Prison and Probation Service","Tees Valley and Durham","Durham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Midlands","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Yorkshire","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","West Yorkshire","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","Outside London","150","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","London","115","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","London","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Kent","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","Outside London","105","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Outside London","140","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","Outside London","85","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","Outside London","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Inner London - West","Westminster","London","235","[c]","47900","39050"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Tees Valley and Durham","Darlington","Outside London","15","[c]","47890","51000"
"Leaver Dept.","2023","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Merseyside","Sefton","Outside London","25","[c]","32250","28270"
"Leaver Dept.","2023","Health and Safety Executive","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Anglia","Peterborough","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","34120","32000"
"Leaver Dept.","2023","Home Office","East Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Essex","West Essex","Outside London","10","[c]","26860","26750"
"Leaver Dept.","2023","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Greater Manchester","Greater Manchester South West","Outside London","45","[c]","37750","32160"
"Leaver Dept.","2023","Home Office","Greater Manchester","Manchester","Outside London","15","[c]","33180","26750"
"Leaver Dept.","2023","Home Office","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Inner London - East","Lambeth","London","15","[c]","50960","43210"
"Leaver Dept.","2023","Home Office","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Inner London - West","Camden and City of London","London","10","[c]","47740","50320"
"Leaver Dept.","2023","Home Office","Inner London - West","Westminster","London","400","[c]","48710","43210"
"Leaver Dept.","2023","Home Office","Kent","East Kent","Outside London","15","[c]","27770","26750"
"Leaver Dept.","2023","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Merseyside","Liverpool","Outside London","120","[c]","28360","26160"
"Leaver Dept.","2023","Home Office","Merseyside","Sefton","Outside London","30","[c]","29030","26080"
"Leaver Dept.","2023","Home Office","Northern Ireland","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Northern Ireland","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","[c]","31880","26750"
"Leaver Dept.","2023","Home Office","Outer London - South","Croydon","London","155","[c]","43330","36350"
"Leaver Dept.","2023","Home Office","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Outer London - West and North West","Harrow and Hillingdon","London","35","[c]","35010","29890"
"Leaver Dept.","2023","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","[c]","32260","29890"
"Leaver Dept.","2023","Home Office","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","South Yorkshire","Sheffield","Outside London","70","[c]","32630","29150"
"Leaver Dept.","2023","Home Office","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Tees Valley and Durham","Durham","Outside London","20","[c]","25610","22400"
"Leaver Dept.","2023","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Central Scotland","Glasgow City","Outside London","45","[c]","27800","25880"
"Leaver Dept.","2023","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Midlands","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Midlands","Solihull","Outside London","20","[c]","30710","26360"
"Leaver Dept.","2023","Home Office","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Yorkshire","Leeds","Outside London","30","[c]","29170","26670"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
