"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","North Yorkshire","York","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Belfast","AO","35","30","22520","22520"
"In post","2023","Undeclared","Northern Ireland","Belfast","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Belfast","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Belfast","HEO","40","40","34870","35000"
"In post","2023","Undeclared","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Belfast","SEO","15","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Causeway Coast and Glens","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Causeway Coast and Glens","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Fermanagh and Omagh","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Mid Ulster","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Mid Ulster","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Mid and East Antrim","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Mid and East Antrim","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Newry, Mourne and Down","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Newry, Mourne and Down","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Newry, Mourne and Down","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Northumberland","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","AO","75","60","22330","22520"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","EO","45","45","28230","28120"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","AO","265","235","22050","22150"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","EO","185","170","27740","28120"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","G6","25","20","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","G7","90","85","54980","56240"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","HEO","160","155","34300","34700"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","SEO","115","110","41930","42140"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Tyneside","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","AA","40","35","26380","26630"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","AO","55","50","33310","35340"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","EO","45","45","36660","38530"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Bexley and Greenwich","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Enfield","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Enfield","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Enfield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","EO","35","30","31940","32520"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Bromley","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Croydon","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Croydon","AO","60","55","26590","26400"
"In post","2023","Undeclared","Outer London - South","Croydon","EO","135","125","31680","31800"
"In post","2023","Undeclared","Outer London - South","Croydon","G6","35","35","76310","77100"
"In post","2023","Undeclared","Outer London - South","Croydon","G7","80","75","62610","61850"
"In post","2023","Undeclared","Outer London - South","Croydon","HEO","125","120","37840","37620"
"In post","2023","Undeclared","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Croydon","SEO","85","80","46160","45960"
"In post","2023","Undeclared","Outer London - South","Croydon","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","EO","50","50","31210","32090"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","G6","35","35","72210","69680"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","G7","85","85","57090","56500"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","HEO","45","45","37540","38930"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","SEO","75","70","44440","44950"
"In post","2023","Undeclared","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Ealing","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","EO","95","85","31100","30410"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","HEO","40","40","37180","36370"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","AA","25","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","45","40","31200","29570"
"In post","2023","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","40","35","33890","32520"
