"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","30","30","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G6","Female","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G6","Male","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G7","Female","50","45","52380","51640"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","G7","Male","45","45","52290","51360"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","HEO","Female","40","35","31130","30330"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","HEO","Male","25","25","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SEO","Female","60","60","39310","37590"
"In post","2023","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","SEO","Male","35","35","39540","38210"
"In post","2023","Department for Education (excl. agencies)","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Devon","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Devon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","G7","Female","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","G7","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","SEO","Female","10","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","50","50","51810","51360"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","40","35","52570","51360"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","25","25","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","60","55","39080","37590"
"In post","2023","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","30","30","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","AO","Female","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","AO","Male","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","EO","Female","60","60","26500","25900"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","EO","Male","40","40","26420","25900"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","G6","Female","40","40","64020","62880"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","G6","Male","45","45","65820","63510"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","G7","Female","175","165","52030","51360"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","G7","Male","100","100","51800","51360"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","HEO","Female","155","150","31040","30330"
"In post","2023","Department for Education (excl. agencies)","Greater Manchester","HEO","Male","95","95","31430","30330"
