"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Glasgow City","Outside London","Female","230","225","38000","33020"
"In post","2023","Cabinet Office","Glasgow City","Outside London","Male","200","200","41550","33020"
"In post","2023","Cabinet Office","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South East","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","Female","95","90","43450","38460"
"In post","2023","Cabinet Office","Greater Manchester South West","Outside London","Male","75","75","46320","38460"
"In post","2023","Cabinet Office","Hackney and Newham","London","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Hackney and Newham","London","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leeds","Outside London","Female","150","145","50830","51290"
"In post","2023","Cabinet Office","Leeds","Outside London","Male","130","130","51700","52660"
"In post","2023","Cabinet Office","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Liverpool","Outside London","Female","280","270","41580","40450"
"In post","2023","Cabinet Office","Liverpool","Outside London","Male","195","195","43840","40450"
"In post","2023","Cabinet Office","Manchester","Outside London","Female","160","155","49330","50690"
"In post","2023","Cabinet Office","Manchester","Outside London","Male","170","170","51850","51290"
"In post","2023","Cabinet Office","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Milton Keynes","Outside London","Female","40","35","31410","33520"
"In post","2023","Cabinet Office","Milton Keynes","Outside London","Male","30","30","44740","35700"
"In post","2023","Cabinet Office","Monmouthshire and Newport","Outside London","Female","75","75","38310","33000"
"In post","2023","Cabinet Office","Monmouthshire and Newport","Outside London","Male","60","60","42620","40230"
"In post","2023","Cabinet Office","North Hampshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North Hampshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Norwich and East Norfolk","Outside London","Female","105","95","45400","40620"
"In post","2023","Cabinet Office","Norwich and East Norfolk","Outside London","Male","105","105","44830","40450"
"In post","2023","Cabinet Office","Nottingham","Outside London","Female","35","35","47410","38420"
"In post","2023","Cabinet Office","Nottingham","Outside London","Male","35","35","51060","53220"
"In post","2023","Cabinet Office","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Peterborough","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Cabinet Office","Portsmouth","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Sheffield","Outside London","Female","55","50","51630","54350"
"In post","2023","Cabinet Office","Sheffield","Outside London","Male","45","45","55160","56000"
"In post","2023","Cabinet Office","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Solihull","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South Lanarkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Staffordshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Staffordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
